seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_275874	6749	No terminal repeats	8	11	0.8549	NA	2	4.3383	MOBP1	NA
k141_216763	2750	No terminal repeats	4	11	0.8547	NA	0	1.6884	NA	NA
k141_66594	14694	No terminal repeats	15	11	0.8537	NA	0	0.3186	NA	NA
k141_135384	3136	No terminal repeats	2	11	0.8536	NA	0	0.9239	NA	NA
k141_29845	1637	No terminal repeats	2	11	0.8531	NA	1	1.4636	F_traE	NA
k141_234350	3116	No terminal repeats	3	11	0.8529	NA	0	0.8202	NA	NA
k141_36848	2929	No terminal repeats	5	11	0.8523	NA	0	1.0721	NA	NA
k141_289584	3208	No terminal repeats	4	11	0.8521	NA	0	1.4564	NA	NA
k141_220545	3055	No terminal repeats	5	11	0.8521	NA	0	0.5973	NA	NA
k141_245806	5027	No terminal repeats	7	11	0.8518	NA	2	3.2340	T_virB8;T_virB9	NA
k141_274442	3385	No terminal repeats	3	11	0.8516	NA	0	1.1925	NA	NA
k141_205450	10822	No terminal repeats	6	11	0.8512	NA	0	1.2747	NA	NA
k141_156513	5029	No terminal repeats	7	11	0.8508	NA	0	1.5507	NA	NA
k141_5510	2536	No terminal repeats	2	11	0.8505	NA	0	0.8409	NA	NA
k141_62511	3811	No terminal repeats	6	11	0.8493	NA	0	0.5456	NA	NA
k141_308595	4131	No terminal repeats	7	11	0.8484	NA	0	0.8688	NA	NA
k141_126732	6097	No terminal repeats	7	11	0.8477	NA	0	1.0193	NA	NA
k141_275324	1115	No terminal repeats	3	11	0.8470	NA	1	1.6402	NA	NA
k141_193726	1219	No terminal repeats	3	11	0.8460	NA	1	1.4636	F_traE	NA
k141_83223	9485	No terminal repeats	15	11	0.8459	NA	0	0.8851	NA	NA
k141_117312	3256	No terminal repeats	4	11	0.8446	NA	0	1.8135	NA	NA
k141_299287	4078	No terminal repeats	5	11	0.8445	NA	0	0.2023	NA	NA
k141_233684	2917	No terminal repeats	4	11	0.8442	NA	0	1.7944	NA	NA
k141_57834	4468	No terminal repeats	8	11	0.8439	NA	0	0.1686	NA	NA
k141_286545	5663	No terminal repeats	5	11	0.8429	NA	0	0.3686	NA	NA
k141_212904	3068	No terminal repeats	2	11	0.8426	NA	0	1.6258	NA	NA
k141_302292	4936	No terminal repeats	5	11	0.8423	NA	0	1.5057	NA	NA
k141_14368	6175	No terminal repeats	7	11	0.8413	NA	0	1.4429	NA	NA
k141_311455	14818	No terminal repeats	15	11	0.8412	NA	0	2.0453	NA	NF033105
k141_202029	1630	No terminal repeats	2	11	0.8409	NA	1	1.6920	MOBQ	NA
k141_267939	1086	No terminal repeats	2	11	0.8401	NA	1	1.5384	B_traF	NA
k141_10765	5217	No terminal repeats	4	11	0.8389	NA	0	0.2304	NA	NA
k141_170178	2576	No terminal repeats	2	11	0.8388	NA	0	1.6764	NA	NA
k141_284807	5925	No terminal repeats	6	11	0.8378	NA	0	0.5308	NA	NA
k141_92174	4699	No terminal repeats	5	11	0.8372	NA	0	1.9902	NA	NA
k141_45825	4867	No terminal repeats	7	11	0.8369	NA	0	0.7601	NA	NA
k141_19998	2764	No terminal repeats	3	11	0.8362	NA	0	0.3141	NA	NA
k141_254583	4985	No terminal repeats	6	11	0.8350	NA	0	0.5768	NA	NA
k141_304022	2543	No terminal repeats	2	11	0.8348	NA	1	1.0074	NA	NA
k141_102272	3932	No terminal repeats	4	11	0.8341	NA	0	0.2056	NA	NA
k141_113296	3282	No terminal repeats	4	11	0.8341	NA	0	1.1643	NA	NA
k141_236122	1367	No terminal repeats	1	11	0.8333	NA	1	1.1134	virb4	NA
k141_139504	3532	No terminal repeats	4	11	0.8333	NA	0	0.9803	NA	NA
k141_294626	6519	No terminal repeats	7	11	0.8333	NA	0	1.5371	NA	NA
k141_89864	3029	No terminal repeats	5	11	0.8328	NA	0	0.6683	NA	NA
k141_254714	2630	No terminal repeats	3	11	0.8321	NA	0	0.6376	NA	NA
k141_320315	3562	No terminal repeats	3	11	0.8321	NA	0	1.7140	NA	NA
k141_17968	4891	No terminal repeats	4	11	0.8319	NA	0	1.2029	NA	NF000119
k141_92194	3254	No terminal repeats	5	11	0.8319	NA	0	0.3554	NA	NA
k141_285450	9710	No terminal repeats	12	11	0.8303	NA	0	0.2013	NA	NA
k141_30179	8420	No terminal repeats	10	11	0.8298	NA	0	1.5265	NA	NA
k141_190124	2788	No terminal repeats	3	4	0.8295	NA	0	0.2393	NA	NA
k141_50888	1005	No terminal repeats	1	11	0.8295	NA	1	1.1254	MOBH	NA
k141_699	2614	No terminal repeats	3	11	0.8290	NA	0	1.3800	NA	NA
k141_104993	1394	No terminal repeats	4	11	0.8286	NA	1	1.5384	B_traF	NA
k141_176586	4260	No terminal repeats	4	11	0.8286	NA	0	1.5868	NA	NA
k141_97053	1019	No terminal repeats	2	11	0.8283	NA	2	2.1819	G_tfc15;virb4	NA
k141_175708	1773	No terminal repeats	2	11	0.8276	NA	1	0.3027	NA	NA
k141_116960	1237	No terminal repeats	2	11	0.8273	NA	2	2.1631	T_virB8;T_virB9	NA
k141_226081	3404	No terminal repeats	3	11	0.8255	NA	0	1.2795	NA	NA
k141_320548	3334	No terminal repeats	3	11	0.8253	NA	0	0.3578	NA	NA
k141_45132	4057	No terminal repeats	5	11	0.8246	NA	0	1.2268	NA	NA
k141_165045	2682	No terminal repeats	4	11	0.8244	NA	0	1.7013	NA	NA
k141_65946	3586	No terminal repeats	6	11	0.8244	NA	0	1.0765	NA	NA
k141_260051	2909	No terminal repeats	2	11	0.8224	NA	1	1.4727	NA	NA
k141_195926	1048	No terminal repeats	2	11	0.8221	NA	1	1.2138	NA	NA
k141_298678	7332	No terminal repeats	7	11	0.8220	NA	0	0.6038	NA	NA
k141_14062	4331	No terminal repeats	7	11	0.8219	NA	0	0.8389	NA	NA
k141_125544	4441	No terminal repeats	4	11	0.8202	NA	0	0.2520	NA	NA
k141_45738	1203	No terminal repeats	1	11	0.8191	NA	1	0.9724	virb4	NA
k141_297392	3714	No terminal repeats	3	11	0.8185	NA	0	0.3637	NA	NA
k141_10010	4479	No terminal repeats	3	11	0.8178	NA	0	0.4785	NA	NF000272
k141_104124	5614	No terminal repeats	8	11	0.8164	NA	0	0.4309	NA	NA
k141_298960	2921	No terminal repeats	2	11	0.8160	NA	0	1.4322	NA	NA
k141_263654	5927	No terminal repeats	7	11	0.8155	NA	0	0.5111	NA	NA
k141_140486	4589	No terminal repeats	4	11	0.8152	NA	0	0.2888	NA	NA
k141_47252	3210	No terminal repeats	6	11	0.8151	NA	0	1.9095	NA	NA
k141_293128	3003	No terminal repeats	3	11	0.8146	NA	0	0.9198	NA	NA
k141_68745	1205	No terminal repeats	1	11	0.8140	NA	1	1.2651	F_traG	NA
k141_114974	6510	No terminal repeats	8	11	0.8136	NA	0	1.7365	NA	NA
k141_39731	5263	No terminal repeats	7	11	0.8134	NA	0	0.5437	NA	NA
k141_269049	2028	No terminal repeats	3	11	0.8128	NA	2	2.1631	T_virB9;T_virB8	NA
k141_245293	4836	No terminal repeats	5	11	0.8128	NA	0	1.2479	NA	NA
k141_1446	3168	No terminal repeats	3	11	0.8117	NA	1	1.7114	NA	NA
k141_158188	1055	No terminal repeats	2	11	0.8115	NA	1	1.2743	NA	NA
k141_257401	6232	No terminal repeats	7	11	0.8115	NA	0	1.7556	NA	NA
k141_124425	2829	No terminal repeats	3	11	0.8112	NA	0	0.4502	NA	NA
k141_196223	4228	No terminal repeats	5	11	0.8108	NA	0	1.3109	NA	NA
k141_309622	44586	No terminal repeats	43	11	0.8106	NA	1	5.4941	T_virB9	NA
k141_240921	2728	No terminal repeats	5	11	0.8099	NA	0	2.7047	NA	NA
k141_42339	3490	No terminal repeats	4	11	0.8095	NA	0	0.5697	NA	NA
k141_6629	8321	No terminal repeats	9	11	0.8095	NA	0	1.7683	NA	NA
k141_222884	3858	No terminal repeats	6	11	0.8079	NA	0	1.8340	NA	NA
k141_324685	3859	No terminal repeats	6	11	0.8062	NA	0	0.7686	NA	NF000496
k141_124987	5640	No terminal repeats	5	11	0.8060	NA	0	0.7160	NA	NA
k141_215769	3433	No terminal repeats	5	11	0.8049	NA	0	0.9955	NA	NA
k141_224838	3444	No terminal repeats	5	11	0.8048	NA	0	1.8774	NA	NA
k141_162732	3957	No terminal repeats	5	11	0.8021	NA	0	0.4891	NA	NA
k141_286696	3606	No terminal repeats	4	11	0.8014	NA	0	1.2123	NA	NA
k141_243498	4062	No terminal repeats	6	11	0.8004	NA	0	0.5431	NA	NA
k141_31153	5328	No terminal repeats	6	11	0.8004	NA	0	0.3200	NA	NA
k141_40650	5721	No terminal repeats	6	11	0.7996	NA	0	0.2578	NA	NA
k141_111711	1278	No terminal repeats	3	11	0.7985	NA	2	1.9556	T_virB1;G_tfc5	NA
k141_64394	5251	No terminal repeats	7	11	0.7983	NA	0	0.9106	NA	NA
k141_101498	3372	No terminal repeats	2	11	0.7970	NA	0	1.1103	NA	NA
k141_82928	5990	No terminal repeats	6	11	0.7969	NA	0	1.6787	NA	NA
k141_292008	2574	No terminal repeats	3	11	0.7968	NA	0	0.4056	NA	NA
k141_232990	7798	No terminal repeats	11	11	0.7967	NA	0	0.6376	NA	NA
k141_952	3843	No terminal repeats	7	11	0.7965	NA	0	0.9334	NA	NA
k141_222173	8518	No terminal repeats	9	11	0.7964	NA	0	3.7450	NA	NA
k141_213266	2603	No terminal repeats	4	11	0.7960	NA	0	1.3702	NA	NA
k141_125152	2112	No terminal repeats	2	11	0.7957	NA	1	0.9724	virb4	NA
k141_294798	1204	No terminal repeats	1	11	0.7935	NA	1	1.1134	virb4	NA
k141_75881	3150	No terminal repeats	5	11	0.7933	NA	0	0.2661	NA	NA
k141_199549	1139	No terminal repeats	2	11	0.7927	NA	1	2.1867	G_tfc14;G_tfc15	NA
k141_81389	4526	No terminal repeats	5	11	0.7923	NA	0	0.3932	NA	NA
k141_21669	7697	No terminal repeats	7	11	0.7916	NA	0	2.0685	NA	NA
k141_60162	6130	No terminal repeats	8	11	0.7904	NA	0	0.7419	NA	NA
k141_107184	1591	No terminal repeats	1	11	0.7902	NA	1	1.0541	virb4	NA
k141_30004	2590	No terminal repeats	4	11	0.7901	NA	0	1.6645	NA	NA
k141_64003	3360	No terminal repeats	6	11	0.7888	NA	0	1.0479	NA	NA
k141_70709	4155	No terminal repeats	3	11	0.7886	NA	0	0.5057	NA	NA
k141_149279	3232	No terminal repeats	5	11	0.7879	NA	0	1.2194	NA	NA
k141_223844	2167	No terminal repeats	4	11	0.7874	NA	1	1.6894	NA	NA
k141_62261	6216	No terminal repeats	5	11	0.7872	NA	0	1.1463	NA	NA
k141_112591	2960	No terminal repeats	4	11	0.7869	NA	0	1.2479	NA	NA
k141_73030	3117	No terminal repeats	2	11	0.7864	NA	0	0.4156	NA	NA
k141_195021	4609	No terminal repeats	9	11	0.7863	NA	0	2.7245	NA	NA
k141_2081	2840	No terminal repeats	4	11	0.7863	NA	0	0.4547	NA	NA
k141_64622	1006	No terminal repeats	2	11	0.7861	NA	1	0.9963	NA	NA
k141_306888	2644	No terminal repeats	3	11	0.7850	NA	0	1.5100	NA	NA
k141_145850	5243	No terminal repeats	11	11	0.7846	NA	0	1.5086	NA	NA
k141_35664	3246	No terminal repeats	3	11	0.7845	NA	0	1.1399	NA	NA
k141_315252	4076	No terminal repeats	5	11	0.7843	NA	0	0.3532	NA	NA
k141_281687	3725	No terminal repeats	3	11	0.7827	NA	0	1.6355	NA	NA
k141_245299	3380	No terminal repeats	5	11	0.7825	NA	0	1.0309	NA	NA
k141_62733	7243	No terminal repeats	9	11	0.7817	NA	0	0.5942	NA	NF033135
k141_258711	2670	No terminal repeats	4	11	0.7809	NA	0	0.4808	NA	NA
k141_186670	4282	No terminal repeats	5	11	0.7803	NA	0	1.9580	NA	NA
k141_277850	3098	No terminal repeats	5	11	0.7799	NA	0	0.6906	NA	NA
k141_300833	7139	No terminal repeats	7	11	0.7799	NA	0	1.8948	NA	NA
k141_284053	3084	No terminal repeats	3	11	0.7782	NA	0	1.2123	NA	NA
k141_319362	3305	No terminal repeats	4	11	0.7774	NA	0	0.1512	NA	NA
k141_35713	2897	No terminal repeats	4	11	0.7771	NA	0	0.5272	NA	NA
k141_177262	8084	No terminal repeats	9	11	0.7753	NA	0	0.3903	NA	NA
k141_178275	5822	No terminal repeats	6	11	0.7749	NA	0	0.3986	NA	NA
k141_72655	3763	No terminal repeats	4	11	0.7744	NA	0	1.2841	NA	NA
k141_167268	3177	No terminal repeats	3	11	0.7743	NA	0	1.4825	NA	NA
k141_76186	3741	No terminal repeats	4	11	0.7727	NA	0	0.5146	NA	NA
k141_185029	13416	No terminal repeats	10	11	0.7723	NA	0	2.7473	NA	NA
k141_82223	3057	No terminal repeats	5	11	0.7722	NA	0	1.3545	NA	NA
k141_20192	1730	No terminal repeats	2	11	0.7720	NA	1	0.8364	NA	NA
k141_248793	3462	No terminal repeats	2	11	0.7712	NA	0	0.5614	NA	NA
k141_14295	3221	No terminal repeats	6	11	0.7708	NA	0	0.4105	NA	NA
k141_20812	6272	No terminal repeats	9	11	0.7702	NA	0	1.1907	NA	NA
k141_313272	7585	No terminal repeats	6	11	0.7700	NA	0	0.5199	NA	NA
k141_57631	4011	No terminal repeats	9	11	0.7699	NA	0	2.4347	NA	NA
k141_223495	3196	No terminal repeats	3	11	0.7696	NA	0	0.5088	NA	NA
k141_327965	2562	No terminal repeats	3	11	0.7694	NA	0	1.6344	NA	NA
k141_325094	3864	No terminal repeats	4	11	0.7684	NA	0	1.0726	NA	NA
k141_208957	5895	No terminal repeats	6	11	0.7676	NA	0	0.9665	NA	NA
k141_139155	2978	No terminal repeats	5	11	0.7668	NA	0	1.2795	NA	NA
k141_129799	3981	No terminal repeats	7	11	0.7662	NA	0	0.7199	NA	NA
k141_261383	6173	No terminal repeats	10	11	0.7656	NA	0	0.4517	NA	NA
k141_92926	3517	No terminal repeats	4	11	0.7655	NA	0	0.2809	NA	NA
k141_169146	3852	No terminal repeats	5	11	0.7653	NA	0	0.1858	NA	NA
k141_53026	3668	No terminal repeats	4	11	0.7639	NA	0	1.0841	NA	NA
k141_216565	2912	No terminal repeats	7	11	0.7633	NA	0	1.0608	NA	NA
k141_16341	4030	No terminal repeats	4	11	0.7626	NA	0	0.5949	NA	NA
k141_286754	6291	No terminal repeats	6	11	0.7604	NA	0	0.6963	NA	NA
k141_18637	3742	No terminal repeats	4	11	0.7589	NA	0	0.7693	NA	NA
k141_255122	11594	No terminal repeats	6	11	0.7586	NA	0	2.0046	NA	NA
k141_125202	1144	No terminal repeats	3	11	0.7577	NA	1	1.5580	NA	NA
k141_282178	3401	No terminal repeats	3	11	0.7566	NA	0	0.2338	NA	NA
k141_21626	2825	No terminal repeats	4	11	0.7558	NA	0	0.8013	NA	NA
k141_253876	7244	No terminal repeats	9	11	0.7558	NA	0	1.4880	NA	NA
k141_18726	5058	No terminal repeats	5	11	0.7546	NA	0	0.1993	NA	NA
k141_327587	23938	No terminal repeats	22	11	0.7533	NA	0	1.2673	NA	NA
k141_304646	11903	No terminal repeats	10	11	0.7524	NA	0	1.3285	NA	NA
k141_98381	3138	No terminal repeats	4	11	0.7518	NA	0	0.9437	NA	NA
k141_46958	5441	No terminal repeats	7	11	0.7516	NA	0	0.3891	NA	NA
k141_75074	3693	No terminal repeats	5	11	0.7509	NA	0	1.1907	NA	NA
k141_255968	4462	No terminal repeats	4	11	0.7494	NA	0	0.3326	NA	NA
k141_1587	2727	No terminal repeats	2	11	0.7483	NA	0	0.8202	NA	NA
k141_168273	3606	No terminal repeats	3	11	0.7476	NA	0	1.1006	NA	NA
k141_10745	3261	No terminal repeats	5	11	0.7475	NA	0	0.7026	NA	NA
k141_169381	3927	No terminal repeats	5	11	0.7471	NA	0	1.0263	NA	NA
k141_52969	4764	No terminal repeats	2	15	0.7470	NA	0	0.6109	NA	NA
k141_94959	3125	No terminal repeats	3	11	0.7468	NA	0	0.3212	NA	NA
k141_196640	1593	No terminal repeats	2	11	0.7466	NA	1	0.5953	NA	NA
k141_225498	3192	No terminal repeats	4	11	0.7443	NA	0	0.8831	NA	NA
k141_231881	7074	No terminal repeats	7	11	0.7436	NA	0	0.6129	NA	NA
k141_246369	3419	No terminal repeats	5	11	0.7434	NA	0	0.9656	NA	NA
k141_62480	8633	No terminal repeats	7	11	0.7424	NA	0	1.2479	NA	NA
k141_170807	11558	No terminal repeats	18	11	0.7423	NA	0	1.0729	NA	NA
k141_84179	6286	No terminal repeats	7	11	0.7418	NA	0	0.3163	NA	NA
k141_272594	2639	No terminal repeats	2	11	0.7411	NA	0	0.5587	NA	NA
k141_279173	13139	No terminal repeats	12	11	0.7411	NA	0	1.0194	NA	NA
k141_255140	3219	No terminal repeats	4	11	0.7408	NA	0	0.9149	NA	NA
k141_12947	3783	No terminal repeats	5	11	0.7404	NA	0	0.6696	NA	NA
k141_95749	2813	No terminal repeats	3	11	0.7403	NA	0	1.3257	NA	NA
k141_89713	1213	No terminal repeats	2	11	0.7400	NA	1	1.6267	T_virB3	NA
k141_31412	4869	No terminal repeats	3	11	0.7389	NA	0	1.4098	NA	NA
k141_301587	1147	No terminal repeats	1	11	0.7387	NA	1	0.7120	NA	NA
k141_253069	2878	No terminal repeats	3	11	0.7382	NA	0	1.5689	NA	NA
k141_311071	3480	No terminal repeats	3	11	0.7376	NA	0	1.4671	NA	NA
k141_7852	4076	No terminal repeats	4	11	0.7370	NA	0	0.9280	NA	NA
k141_119452	2680	No terminal repeats	3	11	0.7364	NA	0	0.4291	NA	NA
k141_249825	3412	No terminal repeats	4	11	0.7356	NA	0	1.1773	NA	NA
k141_146612	5750	No terminal repeats	4	11	0.7342	NA	0	1.1640	NA	NA
k141_204373	1801	No terminal repeats	3	11	0.7340	NA	2	1.5057	I_traM	NA
k141_191927	2947	No terminal repeats	4	11	0.7338	NA	0	0.3932	NA	NA
k141_254856	2674	No terminal repeats	2	11	0.7320	NA	1	1.3510	NA	NA
k141_304128	2603	No terminal repeats	2	11	0.7316	NA	0	1.1759	NA	NA
k141_16567	5035	No terminal repeats	8	11	0.7303	NA	0	0.1959	NA	NA
k141_201493	3599	No terminal repeats	5	11	0.7298	NA	0	0.2687	NA	NA
k141_44600	2453	No terminal repeats	1	11	0.7297	NA	1	1.1254	MOBH	NA
k141_301900	4126	No terminal repeats	4	11	0.7295	NA	0	0.1747	NA	NA
k141_17122	3165	No terminal repeats	3	11	0.7295	NA	0	0.4385	NA	NA
k141_128924	11659	No terminal repeats	8	11	0.7281	NA	1	2.6737	t4cp1	NA
k141_254114	6096	No terminal repeats	7	11	0.7273	NA	0	0.2502	NA	NA
k141_35020	1644	No terminal repeats	2	11	0.7264	NA	1	1.2017	F_traH	NA
k141_11663	5832	No terminal repeats	5	11	0.7255	NA	0	1.0722	NA	NA
k141_63257	13440	No terminal repeats	16	11	0.7248	NA	0	1.9047	NA	NA
k141_154590	7095	No terminal repeats	11	11	0.7247	NA	0	2.7734	NA	NA
k141_326448	2755	No terminal repeats	4	11	0.7237	NA	0	0.1856	NA	NA
k141_120130	5637	No terminal repeats	5	11	0.7227	NA	0	0.3163	NA	NA
k141_118772	5208	No terminal repeats	7	11	0.7227	NA	0	1.0884	NA	NA
k141_228279	2648	No terminal repeats	2	11	0.7209	NA	0	0.2751	NA	NA
k141_73264	3554	No terminal repeats	4	11	0.7201	NA	0	1.1171	NA	NA
k141_240075	2743	No terminal repeats	2	11	0.7198	NA	0	0.2751	NA	NA
k141_134347	6448	No terminal repeats	7	11	0.7188	NA	0	0.5555	NA	NA
k141_245670	2630	No terminal repeats	2	11	0.7185	NA	0	0.2850	NA	NA
k141_18586	5547	No terminal repeats	3	11	0.7179	NA	0	0.5164	NA	NA
k141_272794	3093	No terminal repeats	4	11	0.7178	NA	0	0.9822	NA	NA
k141_218961	3416	No terminal repeats	4	11	0.7169	NA	0	0.2599	NA	NA
k141_248497	8188	No terminal repeats	7	11	0.7162	NA	1	0.3592	NA	NA
k141_227217	7024	No terminal repeats	4	11	0.7158	NA	0	0.3500	NA	NA
k141_230239	6206	No terminal repeats	8	11	0.7146	NA	0	0.7448	NA	NA
k141_214236	7312	No terminal repeats	6	11	0.7144	NA	0	0.2359	NA	NA
k141_252478	8186	No terminal repeats	9	11	0.7138	NA	0	2.0419	NA	NA
k141_291271	6479	No terminal repeats	6	11	0.7137	NA	0	0.2502	NA	NA
k141_6936	2637	No terminal repeats	2	11	0.7130	NA	0	0.9943	NA	NA
k141_174256	1572	No terminal repeats	1	11	0.7127	NA	1	1.2328	T_virB8	NA
k141_252153	8830	No terminal repeats	9	11	0.7116	NA	0	0.9045	NA	NA
k141_188978	2334	No terminal repeats	3	11	0.7113	NA	1	1.2225	NA	NA
k141_301493	2977	No terminal repeats	5	11	0.7112	NA	0	1.0416	NA	NA
k141_269511	4171	No terminal repeats	4	11	0.7108	NA	0	0.1439	NA	NA
k141_120404	4971	No terminal repeats	7	11	0.7104	NA	0	0.6273	NA	NA
k141_10118	3635	No terminal repeats	4	11	0.7094	NA	0	0.2520	NA	NA
k141_73542	2927	No terminal repeats	6	11	0.7086	NA	1	2.2753	NA	NA
k141_53693	2222	No terminal repeats	2	11	0.7085	NA	1	1.5314	NA	NA
k141_299672	4175	No terminal repeats	4	11	0.7084	NA	0	0.1959	NA	NA
k141_178843	5991	No terminal repeats	5	11	0.7077	NA	0	0.5309	NA	NA
k141_27389	3040	No terminal repeats	3	11	0.7077	NA	0	0.7419	NA	NA
k141_93946	11275	No terminal repeats	10	11	0.7076	NA	0	2.2111	NA	NA
k141_316559	1481	No terminal repeats	2	11	0.7066	NA	1	1.7114	NA	NA
k141_54651	3291	No terminal repeats	3	11	0.7066	NA	0	0.1837	NA	NA
k141_280094	13395	No terminal repeats	13	11	0.7056	NA	0	1.0825	NA	NA
k141_292845	7780	No terminal repeats	7	11	0.7053	NA	0	0.2282	NA	NA
k141_18917	2723	No terminal repeats	6	11	0.7053	NA	0	1.7464	NA	NA
k141_169916	3245	No terminal repeats	3	11	0.7050	NA	0	0.9600	NA	NA
k141_286515	2904	No terminal repeats	3	11	0.7033	NA	0	0.3545	NA	NA
k141_39952	6736	No terminal repeats	5	11	0.7026	NA	0	0.2274	NA	NA
k141_205002	3432	No terminal repeats	4	11	0.7025	NA	0	1.6336	NA	NA
k141_290769	6401	No terminal repeats	7	11	0.7020	NA	0	2.0113	NA	NA
k141_171863	1506	No terminal repeats	1	11	0.7016	NA	1	0.9724	virb4	NA
k141_176662	3627	No terminal repeats	3	11	0.7012	NA	0	0.7752	NA	NA
k141_3021	5783	No terminal repeats	7	11	0.7012	NA	0	1.2885	NA	NF033088;NF000496
