seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_16844	1335	No terminal repeats	1	11	0.9349	NA	1	1.7114	NA	NA
k141_95053	2742	No terminal repeats	4	11	0.9348	NA	0	1.7183	NA	NA
k141_96371	1891	No terminal repeats	2	11	0.9343	NA	1	0.5876	MOBV	NA
k141_142908	1998	No terminal repeats	4	11	0.9337	NA	2	2.4051	F_traU;F_traU	NA
k141_151379	6226	No terminal repeats	9	11	0.9334	NA	0	4.7759	NA	NA
k141_46577	2566	No terminal repeats	3	11	0.9333	NA	0	0.6707	NA	NA
k141_13353	2277	No terminal repeats	3	11	0.9330	NA	1	1.0833	NA	NA
k141_98669	2713	No terminal repeats	3	11	0.9325	NA	1	2.9610	MOBQ	NA
k141_101426	2585	No terminal repeats	4	11	0.9325	NA	0	1.2251	NA	NA
k141_260139	1057	No terminal repeats	2	11	0.9324	NA	1	1.1421	NA	NA
k141_111097	1005	No terminal repeats	3	11	0.9320	NA	1	2.4882	NA	NA
k141_150933	1156	No terminal repeats	3	11	0.9318	NA	1	1.2722	MOBQ	NA
k141_150181	3099	No terminal repeats	5	11	0.9314	NA	0	0.9927	NA	NA
k141_262937	1306	No terminal repeats	2	11	0.9313	NA	1	0.6630	NA	NA
k141_345686	1172	No terminal repeats	2	11	0.9309	NA	1	1.8768	NA	NA
k141_56020	4967	No terminal repeats	5	11	0.9308	NA	0	0.2366	NA	NA
k141_317432	1234	No terminal repeats	1	11	0.9305	NA	1	1.2017	F_traH	NA
k141_90639	2068	No terminal repeats	2	11	0.9304	NA	1	1.7088	NA	NA
k141_190421	4221	No terminal repeats	5	11	0.9302	NA	0	0.5800	NA	NA
k141_27792	2585	No terminal repeats	2	11	0.9301	NA	1	1.4636	F_traE	NA
k141_48880	3099	No terminal repeats	6	11	0.9299	NA	1	1.3266	NA	NA
k141_166691	1171	No terminal repeats	1	11	0.9298	NA	1	1.6808	MOBQ	NA
k141_81504	1893	No terminal repeats	4	11	0.9297	NA	1	0.9010	I_traK	NA
k141_254697	2539	No terminal repeats	3	11	0.9296	NA	1	1.6654	MOBP2	NA
k141_132789	5328	No terminal repeats	4	11	0.9296	NA	0	2.1718	NA	NA
k141_188956	2571	No terminal repeats	2	11	0.9288	NA	1	1.2206	NA	NA
k141_192607	3169	No terminal repeats	5	11	0.9285	NA	0	0.7082	NA	NA
k141_174937	3179	No terminal repeats	3	11	0.9283	NA	1	1.4636	F_traE	NA
k141_102704	4151	No terminal repeats	5	11	0.9282	NA	0	0.4931	NA	NA
k141_154937	7474	No terminal repeats	12	11	0.9281	NA	0	2.3416	NA	NA
k141_259419	1088	No terminal repeats	2	11	0.9279	NA	1	1.2067	T_virB5	NA
k141_31956	2508	No terminal repeats	3	11	0.9279	NA	0	1.5689	NA	NA
k141_207158	3092	No terminal repeats	5	11	0.9278	NA	0	1.3472	NA	NA
k141_224394	9809	No terminal repeats	11	11	0.9278	NA	0	2.0547	NA	NF000119
k141_127626	6804	No terminal repeats	10	11	0.9275	NA	0	0.6605	NA	NA
k141_191819	7868	No terminal repeats	7	11	0.9273	NA	0	1.4452	NA	NA
k141_331740	3273	No terminal repeats	4	11	0.9265	NA	0	2.3752	NA	NA
k141_67346	3428	No terminal repeats	6	11	0.9262	NA	0	1.4458	NA	NA
k141_347529	2327	No terminal repeats	5	11	0.9257	NA	1	0.7359	B_traL	NA
k141_211867	1219	No terminal repeats	3	11	0.9257	NA	1	1.3212	T_virB5	NA
k141_262265	8980	No terminal repeats	9	11	0.9256	NA	0	0.6536	NA	NA
k141_316890	1732	No terminal repeats	3	11	0.9249	NA	1	1.7048	NA	NA
k141_205684	2098	No terminal repeats	3	11	0.9246	NA	1	0.9975	NA	NA
k141_225549	2267	No terminal repeats	4	11	0.9244	NA	1	1.4851	G_tfc8	NA
k141_263131	3333	No terminal repeats	4	11	0.9242	NA	0	3.8529	NA	NA
k141_87224	2581	No terminal repeats	2	11	0.9238	NA	2	2.3779	MOBH;t4cp1	NA
k141_13161	2567	No terminal repeats	5	11	0.9237	NA	0	1.4350	NA	NA
k141_88218	2934	No terminal repeats	3	11	0.9234	NA	1	1.1134	virb4	NA
k141_231950	2399	No terminal repeats	2	11	0.9232	NA	1	1.7091	NA	NA
k141_94471	4513	No terminal repeats	8	11	0.9226	NA	0	0.3638	NA	NA
k141_307709	3774	No terminal repeats	2	11	0.9223	NA	0	1.2728	NA	NA
k141_296325	7062	No terminal repeats	7	11	0.9223	NA	0	1.0846	NA	NA
k141_114772	5181	No terminal repeats	6	11	0.9220	NA	0	0.6179	NA	NA
k141_90194	2753	No terminal repeats	3	11	0.9219	NA	0	1.0846	NA	NA
k141_288497	17725	No terminal repeats	15	11	0.9217	NA	3	3.6313	F_traH;F_traF;F_traW	NA
k141_175754	3111	No terminal repeats	3	11	0.9212	NA	2	2.1819	G_tfc15;virb4	NA
k141_320805	1922	No terminal repeats	3	11	0.9211	NA	1	3.0940	MOBP1	NA
k141_318818	4464	No terminal repeats	3	11	0.9210	NA	0	0.9441	NA	NA
k141_283392	4736	No terminal repeats	6	11	0.9210	NA	0	1.5047	NA	NA
k141_21475	1273	No terminal repeats	2	11	0.9209	NA	1	0.8585	MOBV	NA
k141_212860	1094	No terminal repeats	2	11	0.9207	NA	1	1.1540	NA	NA
k141_181193	2833	No terminal repeats	4	11	0.9204	NA	0	1.1677	NA	NA
k141_343998	2681	No terminal repeats	4	11	0.9202	NA	0	1.9459	NA	NA
k141_170389	3948	No terminal repeats	6	11	0.9198	NA	0	0.8546	NA	NA
k141_290455	2967	No terminal repeats	3	11	0.9196	NA	0	1.7183	NA	NA
k141_97285	2551	No terminal repeats	4	11	0.9196	NA	0	1.6689	NA	NA
k141_310308	20139	No terminal repeats	17	11	0.9194	NA	0	1.4376	NA	NA
k141_60031	1765	No terminal repeats	2	11	0.9188	NA	1	1.7751	NA	NA
k141_412	5150	No terminal repeats	5	11	0.9185	NA	0	1.7599	NA	NA
k141_101782	1191	No terminal repeats	2	11	0.9176	NA	1	1.4636	F_traE	NA
k141_22984	3039	No terminal repeats	5	11	0.9176	NA	0	1.0748	NA	NA
k141_6408	1233	No terminal repeats	2	11	0.9176	NA	1	1.4932	NA	NA
k141_345	4918	No terminal repeats	7	11	0.9167	NA	0	0.5792	NA	NA
k141_267320	1254	No terminal repeats	2	11	0.9166	NA	1	1.2784	NA	NA
k141_32745	3789	No terminal repeats	3	11	0.9164	NA	0	1.0402	NA	NA
k141_213807	4544	No terminal repeats	6	11	0.9160	NA	0	0.7752	NA	NA
k141_285274	1993	No terminal repeats	2	11	0.9160	NA	2	2.4284	F_traH;F_traF	NA
k141_302816	3181	No terminal repeats	5	11	0.9157	NA	0	0.6645	NA	NA
k141_179670	4247	No terminal repeats	5	11	0.9156	NA	0	1.4057	NA	NA
k141_126182	5842	No terminal repeats	6	11	0.9154	NA	0	1.7183	NA	NA
k141_220353	3309	No terminal repeats	4	11	0.9147	NA	0	1.7129	NA	NA
k141_17182	3313	No terminal repeats	6	11	0.9147	NA	0	0.7010	NA	NA
k141_140760	6164	No terminal repeats	7	11	0.9143	NA	0	1.7659	NA	NA
k141_308554	2852	No terminal repeats	5	11	0.9141	NA	0	2.4162	NA	NA
k141_249469	1055	No terminal repeats	2	11	0.9138	NA	1	1.2722	MOBQ	NA
k141_116114	3176	No terminal repeats	5	11	0.9133	NA	0	0.2572	NA	NA
k141_315529	10797	No terminal repeats	12	11	0.9132	NA	0	0.6376	NA	NA
k141_90583	15778	No terminal repeats	15	11	0.9130	NA	0	1.3563	NA	NF033105
k141_64477	6978	No terminal repeats	6	11	0.9129	NA	0	0.9852	NA	NA
k141_326871	1286	No terminal repeats	4	11	0.9129	NA	1	1.7044	F_traL	NA
k141_86536	1092	No terminal repeats	2	11	0.9128	NA	1	1.7114	NA	NA
k141_199774	1011	No terminal repeats	2	11	0.9127	NA	1	1.3505	t4cp2	NA
k141_37807	1181	No terminal repeats	3	11	0.9124	NA	1	0.5876	MOBV	NA
k141_319979	3466	No terminal repeats	5	11	0.9122	NA	1	1.9808	T_virB10	NA
k141_239892	3955	No terminal repeats	5	11	0.9122	NA	0	1.2568	NA	NA
k141_291381	1576	No terminal repeats	4	11	0.9118	NA	1	1.1374	NA	NA
k141_196008	3046	No terminal repeats	3	11	0.9110	NA	0	0.8525	NA	NA
k141_54715	5799	No terminal repeats	10	11	0.9107	NA	0	1.7183	NA	NA
k141_258248	1057	No terminal repeats	1	11	0.9097	NA	1	0.6562	NA	NA
k141_335167	25727	No terminal repeats	30	11	0.9094	NA	1	1.7764	NA	NA
k141_292366	7282	No terminal repeats	9	11	0.9091	NA	1	1.7202	F_traE	NA
k141_118594	6669	No terminal repeats	6	11	0.9091	NA	0	0.5949	NA	NA
k141_171668	1938	No terminal repeats	3	11	0.9083	NA	1	1.0515	NA	NA
k141_159263	1471	No terminal repeats	3	11	0.9082	NA	1	1.0073	T_virB9	NA
k141_224466	2790	No terminal repeats	3	11	0.9076	NA	0	1.0760	NA	NA
k141_108147	4208	No terminal repeats	10	11	0.9074	NA	0	5.6308	NA	NA
k141_171938	5121	No terminal repeats	6	11	0.9073	NA	0	0.4142	NA	NA
k141_334560	5066	No terminal repeats	4	11	0.9068	NA	0	1.0766	NA	NF000272
k141_280007	1498	No terminal repeats	3	11	0.9068	NA	1	1.5654	NA	NA
k141_105012	1195	No terminal repeats	3	11	0.9067	NA	1	0.9537	NA	NA
k141_90381	1159	No terminal repeats	2	11	0.9066	NA	1	1.5023	NA	NA
k141_53151	5310	No terminal repeats	5	11	0.9065	NA	0	1.0290	NA	NA
k141_81399	3476	No terminal repeats	3	11	0.9059	NA	0	1.0777	NA	NA
k141_315602	2961	No terminal repeats	4	11	0.9058	NA	0	2.6433	NA	NA
k141_50737	1604	No terminal repeats	3	11	0.9055	NA	2	3.0940	MOBP1	NA
k141_338454	3019	No terminal repeats	2	11	0.9048	NA	0	0.3258	NA	NA
k141_208723	1240	No terminal repeats	2	11	0.9043	NA	1	1.1540	NA	NA
k141_23416	1106	No terminal repeats	2	11	0.9043	NA	1	1.7894	NA	NA
k141_222999	2510	No terminal repeats	3	11	0.9042	NA	0	1.0778	NA	NF000402
k141_203935	4599	No terminal repeats	6	11	0.9039	NA	1	1.3266	NA	NA
k141_336154	22333	No terminal repeats	20	11	0.9031	NA	0	1.3220	NA	NA
k141_295734	11439	No terminal repeats	11	11	0.9026	NA	0	0.9955	NA	NA
k141_314967	2707	No terminal repeats	3	11	0.9024	NA	0	0.9551	NA	NA
k141_269427	7498	No terminal repeats	7	11	0.9022	NA	0	1.0349	NA	NA
k141_43776	1682	No terminal repeats	2	11	0.9020	NA	1	1.1540	NA	NA
k141_164441	3222	No terminal repeats	4	11	0.9018	NA	0	1.1516	NA	NA
k141_358929	1489	No terminal repeats	2	11	0.9015	NA	1	1.3074	F_traG	NA
k141_350981	1609	No terminal repeats	3	11	0.9013	NA	1	1.1508	I_traI	NA
k141_89137	1622	No terminal repeats	1	11	0.9012	NA	1	0.9724	virb4	NA
k141_73315	3968	No terminal repeats	7	11	0.9002	NA	0	1.1708	NA	NA
k141_239719	6671	No terminal repeats	7	11	0.8997	NA	0	1.5467	NA	NA
k141_229587	2696	No terminal repeats	3	11	0.8992	NA	0	0.5598	NA	NA
k141_328199	4670	No terminal repeats	5	11	0.8987	NA	0	1.2479	NA	NA
k141_359396	4112	No terminal repeats	3	11	0.8976	NA	0	0.9470	NA	NA
k141_351259	1514	No terminal repeats	4	11	0.8976	NA	1	0.3826	NA	NA
k141_16557	3779	No terminal repeats	4	11	0.8974	NA	0	1.6380	NA	NA
k141_63884	1419	No terminal repeats	1	11	0.8974	NA	1	0.9724	virb4	NA
k141_236847	2659	No terminal repeats	5	11	0.8971	NA	0	1.3863	NA	NA
k141_50442	9026	No terminal repeats	3	11	0.8969	NA	0	1.7938	NA	NA
k141_92010	2964	No terminal repeats	2	11	0.8969	NA	0	1.3185	NA	NA
k141_59518	7494	No terminal repeats	8	11	0.8959	NA	0	2.4905	NA	NA
k141_113606	1500	No terminal repeats	3	11	0.8958	NA	1	1.4240	NA	NA
k141_221651	1017	No terminal repeats	1	11	0.8949	NA	1	1.7114	NA	NA
k141_148118	2506	No terminal repeats	3	11	0.8947	NA	0	1.1496	NA	NA
k141_232315	1558	No terminal repeats	2	11	0.8945	NA	1	2.1107	G_tfc13;G_tfc14	NA
k141_241368	2518	No terminal repeats	3	11	0.8937	NA	1	1.1890	I_trbA	NA
k141_45738	2619	No terminal repeats	5	11	0.8933	NA	0	1.4057	NA	NA
k141_270587	1025	No terminal repeats	2	11	0.8929	NA	1	1.9808	T_virB10	NA
k141_318576	1023	No terminal repeats	2	11	0.8922	NA	1	0.9975	NA	NA
k141_215108	1225	No terminal repeats	2	11	0.8922	NA	1	1.2138	T_virB6	NA
k141_321249	1071	No terminal repeats	1	15	0.8916	NA	1	1.0670	t4cp1	NA
k141_314396	1464	No terminal repeats	3	11	0.8913	NA	1	1.7114	NA	NA
k141_203208	16228	No terminal repeats	15	11	0.8911	NA	0	0.5486	NA	NA
k141_71109	2800	No terminal repeats	4	11	0.8907	NA	0	0.8004	NA	NA
k141_28285	2806	No terminal repeats	2	11	0.8902	NA	0	0.8538	NA	NA
k141_245951	1023	No terminal repeats	2	11	0.8901	NA	1	1.3109	MOBH	NA
k141_59058	5241	No terminal repeats	4	11	0.8901	NA	0	0.8191	NA	NA
k141_260798	1701	No terminal repeats	1	11	0.8891	NA	1	1.1605	traU	NA
k141_367801	1693	No terminal repeats	2	11	0.8890	NA	1	0.9769	T_virB9	NA
k141_36172	4358	No terminal repeats	8	11	0.8886	NA	0	0.9274	NA	NA
k141_194305	1215	No terminal repeats	2	11	0.8884	NA	1	1.2017	F_traH	NA
k141_313875	1395	No terminal repeats	2	11	0.8877	NA	1	1.0188	T_virB8	NA
k141_334570	3719	No terminal repeats	5	11	0.8873	NA	0	1.0290	NA	NA
k141_121291	3080	No terminal repeats	3	11	0.8870	NA	0	1.0880	NA	NA
k141_36602	5248	No terminal repeats	4	11	0.8870	NA	0	1.3973	NA	NA
k141_96840	2516	No terminal repeats	3	11	0.8869	NA	0	1.4013	NA	NA
k141_90437	2663	No terminal repeats	5	11	0.8868	NA	0	0.4353	NA	NA
k141_212379	1502	No terminal repeats	2	11	0.8866	NA	1	1.7114	NA	NA
k141_111661	1036	No terminal repeats	2	11	0.8863	NA	1	1.4416	NA	NA
k141_327407	3085	No terminal repeats	4	11	0.8859	NA	0	0.5337	NA	NA
k141_81037	1104	No terminal repeats	2	11	0.8858	NA	1	1.6611	NA	NA
k141_342606	3643	No terminal repeats	3	11	0.8855	NA	1	1.5023	NA	NA
k141_227746	2804	No terminal repeats	5	11	0.8853	NA	0	0.7051	NA	NA
k141_318426	2908	No terminal repeats	6	11	0.8846	NA	0	1.1727	NA	NA
k141_115089	1461	No terminal repeats	2	11	0.8845	NA	1	1.5314	NA	NA
k141_47388	3034	No terminal repeats	3	11	0.8842	NA	0	0.7229	NA	NA
k141_202895	2727	No terminal repeats	3	11	0.8837	NA	0	1.7105	NA	NA
k141_230779	2424	No terminal repeats	4	11	0.8835	NA	1	1.4932	NA	NA
k141_232897	13118	No terminal repeats	21	11	0.8833	NA	0	0.6824	NA	NA
k141_219409	1404	No terminal repeats	2	11	0.8830	NA	1	0.9502	NA	NA
k141_55593	1213	No terminal repeats	1	11	0.8829	NA	1	1.1605	traU	NA
k141_65474	2809	No terminal repeats	4	11	0.8829	NA	0	0.2050	NA	NA
k141_45537	1051	No terminal repeats	1	11	0.8817	NA	1	0.9724	virb4	NA
k141_274976	1774	No terminal repeats	2	11	0.8816	NA	1	0.6562	NA	NA
k141_326109	2528	No terminal repeats	4	11	0.8812	NA	0	0.5942	NA	NA
k141_247504	3922	No terminal repeats	3	11	0.8810	NA	0	0.4742	NA	NA
k141_336015	1047	No terminal repeats	2	11	0.8802	NA	1	1.8807	F_traV	NA
k141_334283	10902	No terminal repeats	11	11	0.8802	NA	0	1.2210	NA	NA
k141_71127	13066	No terminal repeats	13	11	0.8802	NA	0	1.1872	NA	NA
k141_350662	2747	No terminal repeats	4	11	0.8801	NA	0	1.5838	NA	NA
k141_203203	4070	No terminal repeats	5	11	0.8796	NA	0	3.0412	NA	NA
k141_18387	3934	No terminal repeats	6	11	0.8782	NA	0	0.3372	NA	NA
k141_333432	6853	No terminal repeats	6	11	0.8778	NA	0	0.6000	NA	NA
k141_162591	2685	No terminal repeats	4	11	0.8777	NA	0	0.9311	NA	NA
k141_261392	5845	No terminal repeats	8	11	0.8773	NA	0	1.1708	NA	NA
k141_115493	2951	No terminal repeats	2	11	0.8763	NA	0	0.9595	NA	NA
k141_327938	6414	No terminal repeats	8	11	0.8751	NA	0	1.0210	NA	NA
k141_326384	7003	No terminal repeats	6	11	0.8750	NA	0	0.5057	NA	NA
k141_211297	6294	No terminal repeats	8	11	0.8749	NA	0	0.3539	NA	NA
k141_7196	3668	No terminal repeats	6	11	0.8745	NA	0	0.7392	NA	NF040806
k141_25550	2912	No terminal repeats	4	11	0.8740	NA	0	0.5431	NA	NA
k141_195114	5411	No terminal repeats	6	11	0.8736	NA	0	0.2391	NA	NA
k141_223131	3533	No terminal repeats	5	11	0.8736	NA	0	0.2223	NA	NA
k141_188904	2945	No terminal repeats	4	11	0.8730	NA	0	0.5785	NA	NA
k141_263213	1009	No terminal repeats	2	11	0.8728	NA	1	1.5023	NA	NA
k141_49809	2867	No terminal repeats	2	11	0.8726	NA	0	2.0346	NA	NA
k141_122158	2130	No terminal repeats	3	11	0.8725	NA	1	2.2394	NA	NA
k141_62551	1192	No terminal repeats	1	11	0.8725	NA	1	1.2750	NA	NA
k141_195179	6833	No terminal repeats	7	11	0.8723	NA	0	1.1508	NA	NA
k141_118351	1051	No terminal repeats	1	11	0.8719	NA	1	0.9724	virb4	NA
k141_65133	4105	No terminal repeats	8	11	0.8711	NA	0	1.4730	NA	NA
k141_149104	18973	No terminal repeats	16	11	0.8701	NA	0	1.6232	NA	NA
k141_203637	3250	No terminal repeats	5	11	0.8693	NA	1	1.0786	NA	NA
k141_112406	2559	No terminal repeats	3	11	0.8692	NA	0	0.3186	NA	NA
k141_272050	2646	No terminal repeats	5	11	0.8683	NA	0	1.0567	NA	NA
k141_61865	1903	No terminal repeats	2	11	0.8673	NA	1	1.3801	NA	NA
k141_90141	2823	No terminal repeats	4	11	0.8666	NA	1	2.3486	F_traE	NA
k141_11147	5244	No terminal repeats	5	11	0.8656	NA	0	0.1512	NA	NA
k141_74782	2048	No terminal repeats	3	11	0.8653	NA	1	1.2997	F_traE	NA
k141_58631	1264	No terminal repeats	1	11	0.8646	NA	1	0.9746	T_virB10	NA
k141_215623	2295	No terminal repeats	1	11	0.8645	NA	1	1.3074	F_traG	NA
k141_86964	2721	No terminal repeats	4	11	0.8642	NA	0	0.2602	NA	NA
k141_78927	2513	No terminal repeats	2	11	0.8638	NA	0	0.9856	NA	NA
k141_230597	1111	No terminal repeats	2	11	0.8637	NA	1	1.6231	B_traN	NA
k141_40868	5494	No terminal repeats	6	11	0.8623	NA	0	1.3166	NA	NA
k141_186330	1398	No terminal repeats	2	11	0.8619	NA	1	1.7071	NA	NA
k141_118039	3014	No terminal repeats	6	11	0.8607	NA	0	1.6922	NA	NA
k141_214753	2340	No terminal repeats	4	11	0.8600	NA	1	0.4997	T_virB11;T_virB2	NA
k141_222796	3590	No terminal repeats	5	11	0.8595	NA	0	2.2541	NA	NA
k141_81392	1165	No terminal repeats	2	11	0.8590	NA	1	1.2286	G_tfc2	NA
k141_143325	1195	No terminal repeats	2	11	0.8587	NA	1	1.0074	NA	NA
k141_127960	3265	No terminal repeats	4	11	0.8581	NA	0	0.5260	NA	NA
k141_208337	3637	No terminal repeats	4	11	0.8573	NA	0	0.7661	NA	NA
k141_41851	1591	No terminal repeats	3	11	0.8571	NA	1	1.0862	NA	NA
k141_326640	2668	No terminal repeats	6	11	0.8556	NA	0	0.6906	NA	NA
k141_21623	1317	No terminal repeats	1	11	0.8552	NA	1	1.2651	F_traG	NA
k141_98532	3292	No terminal repeats	4	11	0.8542	NA	0	0.4142	NA	NA
k141_171201	6400	No terminal repeats	8	11	0.8533	NA	0	0.4120	NA	NA
k141_293396	6471	No terminal repeats	8	11	0.8528	NA	0	0.2900	NA	NA
k141_320373	4547	No terminal repeats	4	11	0.8525	NA	0	0.7941	NA	NA
k141_23391	3301	No terminal repeats	4	11	0.8512	NA	0	0.3964	NA	NA
k141_76718	8184	No terminal repeats	8	11	0.8509	NA	0	1.2049	NA	NA
k141_139243	6619	No terminal repeats	5	11	0.8509	NA	0	1.7183	NA	NA
k141_220172	3603	No terminal repeats	4	11	0.8508	NA	0	1.0452	NA	NA
k141_367912	1607	No terminal repeats	4	11	0.8505	NA	1	1.7565	B_traF	NA
k141_53612	13689	No terminal repeats	6	11	0.8502	NA	0	1.5506	NA	NA
k141_156114	3554	No terminal repeats	5	11	0.8499	NA	0	0.2181	NA	NA
k141_193072	3717	No terminal repeats	5	11	0.8493	NA	0	0.5553	NA	NA
k141_338497	1599	No terminal repeats	3	11	0.8492	NA	1	0.8585	MOBV	NA
k141_78135	1887	No terminal repeats	2	11	0.8482	NA	1	1.1317	T_virB3	NA
k141_74848	1247	No terminal repeats	1	11	0.8481	NA	1	1.1997	F_traB	NA
k141_164401	4349	No terminal repeats	4	11	0.8472	NA	0	0.9792	NA	NA
k141_131312	4151	No terminal repeats	4	11	0.8470	NA	0	0.9293	NA	NA
k141_15268	1464	No terminal repeats	1	11	0.8470	NA	1	1.1254	MOBH	NA
k141_74391	8478	No terminal repeats	7	11	0.8466	NA	0	1.9054	NA	NA
k141_331652	2291	No terminal repeats	2	11	0.8463	NA	1	1.1515	I_traN	NA
k141_51713	4524	No terminal repeats	3	11	0.8458	NA	0	0.6109	NA	NA
k141_187953	3091	No terminal repeats	4	11	0.8457	NA	0	1.6787	NA	NA
k141_304428	1023	No terminal repeats	3	11	0.8449	NA	1	1.4636	F_traE	NA
k141_197396	2614	No terminal repeats	3	11	0.8442	NA	0	1.1913	NA	NA
k141_280760	5983	No terminal repeats	6	11	0.8436	NA	0	0.1854	NA	NA
k141_164906	8173	No terminal repeats	6	11	0.8430	NA	0	1.1865	NA	NA
k141_30812	10412	No terminal repeats	10	11	0.8429	NA	0	0.7780	NA	NA
k141_175435	1485	No terminal repeats	5	11	0.8425	NA	1	2.2753	NA	NA
k141_22566	1878	No terminal repeats	2	11	0.8419	NA	1	1.1528	F_trbC	NA
k141_12480	13487	No terminal repeats	10	11	0.8419	NA	0	0.9366	NA	NA
k141_293364	3622	No terminal repeats	3	11	0.8415	NA	0	1.1925	NA	NA
k141_248307	11059	No terminal repeats	11	11	0.8414	NA	0	0.6133	NA	NA
k141_60559	13490	No terminal repeats	11	11	0.8411	NA	0	2.1803	NA	NA
k141_132977	1172	No terminal repeats	1	11	0.8410	NA	1	1.1702	G_tfc7	NA
k141_170934	4049	No terminal repeats	4	11	0.8407	NA	0	0.7215	NA	NA
k141_302179	11479	No terminal repeats	7	11	0.8401	NA	0	1.9191	NA	NA
k141_205141	3944	No terminal repeats	4	11	0.8401	NA	0	0.4516	NA	NA
k141_112383	3273	No terminal repeats	4	11	0.8399	NA	0	1.2582	NA	NA
k141_131528	2985	No terminal repeats	3	11	0.8397	NA	0	1.9483	NA	NA
k141_56634	1441	No terminal repeats	2	11	0.8382	NA	1	0.9769	T_virB9	NA
k141_111713	1016	No terminal repeats	3	11	0.8381	NA	1	1.7894	NA	NA
k141_318137	3217	No terminal repeats	3	11	0.8379	NA	0	0.2544	NA	NA
k141_142460	17688	No terminal repeats	16	11	0.8375	NA	0	0.9149	NA	NA
k141_367452	2978	No terminal repeats	4	11	0.8372	NA	0	0.4514	NA	NA
k141_251497	5026	No terminal repeats	5	11	0.8368	NA	0	0.2886	NA	NA
k141_49332	2587	No terminal repeats	5	11	0.8363	NA	0	0.1959	NA	NA
k141_21090	4829	No terminal repeats	4	11	0.8362	NA	0	0.2520	NA	NA
k141_197346	1112	No terminal repeats	2	11	0.8361	NA	1	1.3400	F_trbC	NA
k141_14711	8032	No terminal repeats	9	11	0.8357	NA	0	0.7013	NA	NA
k141_58206	3865	No terminal repeats	4	11	0.8357	NA	0	1.2145	NA	NF040806;NF012174
k141_262699	13328	No terminal repeats	12	11	0.8356	NA	0	1.0622	NA	NA
k141_320757	1127	No terminal repeats	3	11	0.8336	NA	1	0.9769	T_virB9	NA
k141_346366	4088	No terminal repeats	7	11	0.8325	NA	0	1.0584	NA	NA
k141_348781	1053	No terminal repeats	3	11	0.8324	NA	1	1.0188	T_virB8	NA
k141_235272	2829	No terminal repeats	3	11	0.8319	NA	0	0.7857	NA	NA
k141_236852	6823	No terminal repeats	9	11	0.8315	NA	0	0.6354	NA	NA
k141_206575	3894	No terminal repeats	5	11	0.8306	NA	0	1.0822	NA	NA
k141_327895	1068	No terminal repeats	1	11	0.8300	NA	1	0.9724	virb4	NA
k141_226846	5216	No terminal repeats	8	11	0.8297	NA	0	0.8886	NA	NA
k141_225308	1992	No terminal repeats	3	11	0.8295	NA	1	1.7894	NA	NA
k141_97261	5566	No terminal repeats	4	11	0.8280	NA	0	0.3254	NA	NA
k141_43340	4252	No terminal repeats	4	11	0.8273	NA	0	0.6823	NA	NA
k141_362619	2717	No terminal repeats	4	11	0.8269	NA	0	0.7026	NA	NA
k141_226423	21797	No terminal repeats	20	11	0.8267	NA	0	2.5782	NA	NA
k141_294206	3540	No terminal repeats	4	11	0.8267	NA	0	0.5510	NA	NA
k141_16863	1574	No terminal repeats	1	11	0.8256	NA	1	1.7114	NA	NA
k141_187510	3761	No terminal repeats	5	11	0.8236	NA	0	0.3571	NA	NF012178
k141_180839	3699	No terminal repeats	5	11	0.8231	NA	0	1.5126	NA	NA
k141_90428	1451	No terminal repeats	3	11	0.8227	NA	1	0.7359	B_traL	NA
k141_21550	3669	No terminal repeats	3	11	0.8224	NA	0	0.9452	NA	NA
k141_344614	14758	No terminal repeats	12	11	0.8222	NA	0	0.2602	NA	NA
k141_72416	3231	No terminal repeats	3	11	0.8221	NA	0	0.3212	NA	NA
k141_258611	4390	No terminal repeats	4	11	0.8219	NA	0	2.0354	NA	NA
k141_148426	2533	No terminal repeats	3	11	0.8212	NA	0	0.3258	NA	NA
k141_140718	6511	No terminal repeats	8	11	0.8207	NA	0	0.2906	NA	NA
k141_257158	2640	No terminal repeats	2	11	0.8199	NA	0	0.6983	NA	NA
k141_299449	5092	No terminal repeats	3	11	0.8198	NA	0	0.3500	NA	NA
k141_140902	3535	No terminal repeats	5	11	0.8189	NA	0	1.1799	NA	NA
k141_204059	2530	No terminal repeats	4	11	0.8187	NA	0	1.9382	NA	NA
k141_357043	3324	No terminal repeats	4	11	0.8178	NA	0	0.2098	NA	NF000496
k141_154172	7971	No terminal repeats	5	11	0.8174	NA	0	0.9562	NA	NA
k141_51960	2558	No terminal repeats	3	11	0.8164	NA	0	1.7642	NA	NA
k141_347822	4859	No terminal repeats	8	11	0.8164	NA	0	2.1899	NA	NA
k141_85237	2891	No terminal repeats	2	11	0.8163	NA	0	1.3618	NA	NA
k141_47902	3793	No terminal repeats	7	11	0.8157	NA	0	1.1639	NA	NA
k141_135650	3325	No terminal repeats	5	11	0.8151	NA	0	0.5950	NA	NA
k141_247700	1070	No terminal repeats	3	11	0.8142	NA	1	1.2225	NA	NA
k141_300081	3527	No terminal repeats	6	11	0.8139	NA	0	1.3878	NA	NA
k141_27286	1231	No terminal repeats	3	11	0.8139	NA	1	1.0670	t4cp1	NA
k141_253064	2550	No terminal repeats	3	11	0.8133	NA	0	0.3344	NA	NA
