seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_778812	3884	No terminal repeats	4	11	0.8599	NA	0	0.5883	NA	NA
k141_32042	7823	No terminal repeats	9	11	0.8598	NA	0	2.2654	NA	NA
k141_1136447	5255	No terminal repeats	4	11	0.8595	NA	1	1.1202	NA	NA
k141_785863	3049	No terminal repeats	3	11	0.8595	NA	0	1.1906	NA	NA
k141_1606445	4492	No terminal repeats	4	11	0.8595	NA	0	0.3113	NA	NA
k141_550237	9766	No terminal repeats	10	11	0.8593	NA	0	2.0442	NA	NF000272
k141_2074629	3768	No terminal repeats	5	11	0.8592	NA	0	1.2393	NA	NA
k141_1955706	3317	No terminal repeats	6	11	0.8592	NA	0	1.1874	NA	NA
k141_434573	2369	No terminal repeats	4	11	0.8591	NA	2	2.4567	T_virB8;T_virB6	NA
k141_135009	4207	No terminal repeats	4	11	0.8591	NA	0	0.9943	NA	NA
k141_1942675	1212	No terminal repeats	2	11	0.8590	NA	1	1.4688	NA	NA
k141_1575786	1142	No terminal repeats	1	11	0.8590	NA	1	0.9724	virb4	NA
k141_1986165	2625	No terminal repeats	3	11	0.8588	NA	0	0.4480	NA	NA
k141_1509489	4840	No terminal repeats	7	11	0.8585	NA	0	1.1009	NA	NA
k141_1202197	6324	No terminal repeats	6	11	0.8584	NA	0	1.0722	NA	NA
k141_1697587	2851	No terminal repeats	6	11	0.8582	NA	0	0.2332	NA	NA
k141_138473	4778	No terminal repeats	7	11	0.8582	NA	0	0.9879	NA	NA
k141_1457170	1614	No terminal repeats	1	11	0.8580	NA	1	0.9724	virb4	NA
k141_943775	5656	No terminal repeats	7	11	0.8579	NA	0	0.8169	NA	NA
k141_466510	2899	No terminal repeats	6	11	0.8579	NA	0	0.6856	NA	NA
k141_1175538	5407	No terminal repeats	7	11	0.8575	NA	0	0.6727	NA	NA
k141_72292	4289	No terminal repeats	6	11	0.8573	NA	0	0.9177	NA	NF000186
k141_770099	3113	No terminal repeats	5	11	0.8572	NA	0	0.8458	NA	NA
k141_1111208	5787	No terminal repeats	6	11	0.8571	NA	0	0.3546	NA	NA
k141_1114910	8204	No terminal repeats	8	11	0.8567	NA	2	1.5545	B_traL	NA
k141_158263	3078	No terminal repeats	5	11	0.8567	NA	0	0.3986	NA	NA
k141_58580	2116	No terminal repeats	3	11	0.8566	NA	1	1.2668	NA	NA
k141_1910173	12475	No terminal repeats	5	11	0.8564	NA	0	0.4651	NA	NA
k141_1735474	6225	No terminal repeats	6	11	0.8564	NA	0	0.2004	NA	NA
k141_776874	2768	No terminal repeats	6	11	0.8564	NA	0	1.0786	NA	NA
k141_538342	7022	No terminal repeats	4	11	0.8563	NA	0	0.5203	NA	NA
k141_1377816	8314	No terminal repeats	10	11	0.8562	NA	0	0.5197	NA	NA
k141_1036960	1525	No terminal repeats	4	11	0.8562	NA	1	1.5384	B_traF	NA
k141_1255413	2852	No terminal repeats	6	11	0.8561	NA	0	1.4671	NA	NA
k141_6695	7121	No terminal repeats	6	11	0.8561	NA	0	1.0640	NA	NF040806;NF000237
k141_1462115	4000	No terminal repeats	3	11	0.8560	NA	0	0.2900	NA	NA
k141_1646109	1313	No terminal repeats	2	11	0.8559	NA	1	1.6645	MOBP1	NA
k141_366084	4885	No terminal repeats	8	11	0.8559	NA	0	0.3139	NA	NA
k141_190572	2950	No terminal repeats	4	11	0.8558	NA	0	1.1399	NA	NA
k141_372457	1293	No terminal repeats	3	11	0.8558	NA	1	1.3384	NA	NA
k141_1525204	3036	No terminal repeats	3	11	0.8557	NA	0	1.2314	NA	NA
k141_1758107	2648	No terminal repeats	4	11	0.8553	NA	0	1.6665	NA	NA
k141_437981	3478	No terminal repeats	4	11	0.8552	NA	0	0.7231	NA	NA
k141_804242	5756	No terminal repeats	7	11	0.8551	NA	0	0.1811	NA	NA
k141_675059	5419	No terminal repeats	5	11	0.8550	NA	0	0.6443	NA	NA
k141_313973	7728	No terminal repeats	9	11	0.8549	NA	0	2.3633	NA	NA
k141_1488530	1239	No terminal repeats	2	11	0.8549	NA	1	1.4416	NA	NA
k141_2039739	1426	No terminal repeats	2	11	0.8548	NA	2	2.3303	F_traU;F_traW	NA
k141_539637	2580	No terminal repeats	2	11	0.8546	NA	0	0.3559	NA	NA
k141_557762	3979	No terminal repeats	2	11	0.8545	NA	0	0.5150	NA	NA
k141_359024	2552	No terminal repeats	5	11	0.8545	NA	0	0.8542	NA	NA
k141_1097804	4269	No terminal repeats	5	11	0.8543	NA	0	0.7123	NA	NA
k141_607081	3921	No terminal repeats	6	11	0.8542	NA	0	0.6566	NA	NA
k141_1748147	3530	No terminal repeats	6	11	0.8542	NA	0	0.7543	NA	NA
k141_1031307	3262	No terminal repeats	5	11	0.8540	NA	0	1.6639	NA	NA
k141_740732	2500	No terminal repeats	3	11	0.8539	NA	1	0.2748	NA	NA
k141_155918	1536	No terminal repeats	3	11	0.8539	NA	1	0.8585	MOBV	NA
k141_784152	1044	No terminal repeats	2	11	0.8537	NA	1	1.7088	NA	NA
k141_125357	3117	No terminal repeats	5	11	0.8535	NA	0	0.9538	NA	NA
k141_1404989	4115	No terminal repeats	5	11	0.8534	NA	0	0.7327	NA	NA
k141_1865062	1371	No terminal repeats	2	11	0.8533	NA	1	1.2743	NA	NA
k141_2040522	2918	No terminal repeats	4	11	0.8533	NA	0	0.7965	NA	NA
k141_1561408	6958	No terminal repeats	12	11	0.8530	NA	0	3.6792	NA	NA
k141_30683	3279	No terminal repeats	7	11	0.8530	NA	0	0.2399	NA	NA
k141_1961056	1071	No terminal repeats	2	11	0.8530	NA	1	1.2138	NA	NA
k141_1249949	1681	No terminal repeats	1	11	0.8530	NA	1	1.2651	F_traG	NA
k141_2161844	4601	No terminal repeats	4	11	0.8529	NA	0	0.8213	NA	NA
k141_538766	1028	No terminal repeats	3	11	0.8529	NA	2	2.6531	F_traL;F_traE	NA
k141_1156730	1889	No terminal repeats	2	11	0.8527	NA	1	1.5314	NA	NA
k141_189037	3919	No terminal repeats	6	11	0.8526	NA	0	1.4696	NA	NA
k141_433750	5414	No terminal repeats	4	11	0.8526	NA	0	1.0198	NA	NA
k141_1388208	6215	No terminal repeats	8	11	0.8525	NA	0	0.2270	NA	NA
k141_1140734	1573	No terminal repeats	2	11	0.8525	NA	1	1.3074	F_traG	NA
k141_962109	3390	No terminal repeats	3	11	0.8521	NA	0	0.7139	NA	NA
k141_1973984	1474	No terminal repeats	4	11	0.8519	NA	1	1.0188	T_virB8	NA
k141_303687	4888	No terminal repeats	7	11	0.8518	NA	1	0.7359	B_traL	NA
k141_248376	5700	No terminal repeats	8	11	0.8518	NA	0	0.2868	NA	NA
k141_389733	16850	No terminal repeats	10	11	0.8517	NA	0	2.1531	NA	NA
k141_1203318	2810	No terminal repeats	5	11	0.8515	NA	0	0.5149	NA	NA
k141_2061596	3501	No terminal repeats	3	11	0.8515	NA	0	0.7323	NA	NA
k141_1608485	6843	No terminal repeats	8	11	0.8511	NA	0	0.4351	NA	NA
k141_598496	2801	No terminal repeats	4	11	0.8511	NA	1	1.3758	MOBP1	NA
k141_63905	1107	No terminal repeats	2	11	0.8510	NA	2	2.5199	F_traN;F_traF	NA
k141_263	3986	No terminal repeats	5	11	0.8508	NA	0	0.4082	NA	NA
k141_1430631	7124	No terminal repeats	5	11	0.8507	NA	0	1.1179	NA	NA
k141_1405975	3213	No terminal repeats	3	11	0.8506	NA	0	1.1759	NA	NA
k141_114759	3076	No terminal repeats	4	11	0.8506	NA	0	1.2161	NA	NA
k141_671679	6731	No terminal repeats	6	11	0.8504	NA	0	0.3911	NA	NA
k141_1163893	1045	No terminal repeats	2	11	0.8504	NA	1	1.3505	t4cp2	NA
k141_406429	6507	No terminal repeats	7	11	0.8504	NA	0	0.4433	NA	NA
k141_1152127	5622	No terminal repeats	7	11	0.8502	NA	0	0.3394	NA	NA
k141_1330470	3024	No terminal repeats	5	11	0.8499	NA	0	0.2050	NA	NA
k141_133122	1345	No terminal repeats	2	11	0.8498	NA	1	1.3109	NA	NA
k141_923349	1263	No terminal repeats	2	11	0.8496	NA	1	1.1202	NA	NA
k141_1794594	1011	No terminal repeats	2	11	0.8496	NA	1	1.4388	NA	NA
k141_1565566	1009	No terminal repeats	2	11	0.8495	NA	1	1.1246	T_virB9	NA
k141_1186903	13438	No terminal repeats	17	11	0.8495	NA	0	0.1908	NA	NA
k141_1418706	3059	No terminal repeats	4	11	0.8495	NA	0	0.2072	NA	NA
k141_1105346	4201	No terminal repeats	3	11	0.8494	NA	0	0.9298	NA	NA
k141_780480	6721	No terminal repeats	8	11	0.8493	NA	0	0.2023	NA	NA
k141_1825804	7417	No terminal repeats	3	11	0.8490	NA	1	1.4150	NA	NA
k141_1429606	2517	No terminal repeats	2	11	0.8490	NA	0	0.8831	NA	NA
k141_608770	5101	No terminal repeats	5	11	0.8489	NA	0	0.4712	NA	NA
k141_2116385	1151	No terminal repeats	2	11	0.8489	NA	1	1.1702	G_tfc7	NA
k141_1779161	1054	No terminal repeats	2	11	0.8489	NA	1	1.2063	F_traU	NA
k141_897117	3607	No terminal repeats	4	11	0.8488	NA	0	1.1700	NA	NA
k141_299410	1182	No terminal repeats	3	11	0.8488	NA	1	1.4238	NA	NA
k141_1452544	6828	No terminal repeats	6	11	0.8487	NA	0	3.4366	NA	NA
k141_757913	1571	No terminal repeats	2	11	0.8483	NA	1	1.1540	NA	NA
k141_84805	3716	No terminal repeats	3	11	0.8483	NA	0	0.9470	NA	NA
k141_630354	3884	No terminal repeats	4	11	0.8483	NA	0	0.2286	NA	NA
k141_107593	4984	No terminal repeats	5	11	0.8482	NA	0	0.7145	NA	NA
k141_1668912	3175	No terminal repeats	5	11	0.8475	NA	0	1.1799	NA	NA
k141_703681	11075	No terminal repeats	10	11	0.8474	NA	0	0.2578	NA	NA
k141_1438371	6728	No terminal repeats	8	11	0.8470	NA	0	0.4835	NA	NA
k141_1594214	3556	No terminal repeats	3	11	0.8470	NA	0	1.0295	NA	NA
k141_1616458	1024	No terminal repeats	2	11	0.8469	NA	1	1.4882	NA	NA
k141_762677	1509	No terminal repeats	3	11	0.8469	NA	1	0.2810	NA	NA
k141_1271043	5733	No terminal repeats	6	11	0.8468	NA	0	0.5966	NA	NA
k141_390544	3119	No terminal repeats	5	11	0.8465	NA	0	3.3559	NA	NA
k141_1913111	3362	No terminal repeats	6	11	0.8464	NA	0	1.2899	NA	NA
k141_550091	1910	No terminal repeats	3	11	0.8460	NA	1	1.2138	T_virB6	NA
k141_379910	11709	No terminal repeats	14	11	0.8458	NA	0	1.0011	T_virB10	NA
k141_1252718	6199	No terminal repeats	7	11	0.8458	NA	0	0.8742	NA	NA
k141_844745	4890	No terminal repeats	5	11	0.8453	NA	0	0.4240	NA	NA
k141_1121072	13206	No terminal repeats	5	11	0.8452	NA	0	1.1720	NA	NA
k141_1055689	16629	No terminal repeats	14	11	0.8452	NA	0	2.6259	NA	NA
k141_917609	3146	No terminal repeats	2	11	0.8451	NA	0	1.1716	NA	NA
k141_391579	2763	No terminal repeats	3	11	0.8451	NA	0	0.7287	NA	NA
k141_1773579	2813	No terminal repeats	4	11	0.8450	NA	1	1.4636	F_traE	NA
k141_153776	5368	No terminal repeats	3	11	0.8449	NA	0	0.4245	NA	NA
k141_2107065	1038	No terminal repeats	2	11	0.8448	NA	1	1.0515	NA	NA
k141_796932	5814	No terminal repeats	4	11	0.8445	NA	0	0.2649	NA	NA
k141_34636	4408	No terminal repeats	6	11	0.8444	NA	0	0.8756	NA	NA
k141_1263673	8768	No terminal repeats	9	11	0.8443	NA	0	0.7316	NA	NA
k141_2067666	2647	No terminal repeats	6	11	0.8442	NA	0	0.2532	NA	NA
k141_1689714	3179	No terminal repeats	4	11	0.8442	NA	0	2.0530	NA	NA
k141_1416386	1067	No terminal repeats	1	11	0.8441	NA	1	1.1636	t4cp1	NA
k141_2146304	1013	No terminal repeats	2	11	0.8440	NA	1	1.4636	F_traE	NA
k141_169494	9503	No terminal repeats	10	11	0.8440	NA	1	0.8285	NA	NA
k141_1910932	1532	No terminal repeats	2	11	0.8439	NA	1	1.2017	F_traH	NA
k141_144092	12043	No terminal repeats	12	11	0.8438	NA	0	0.9148	NA	NA
k141_1810011	1642	No terminal repeats	4	11	0.8436	NA	2	2.8277	T_virB3	NA
k141_1931708	6488	No terminal repeats	6	11	0.8436	NA	0	0.8409	NA	NA
k141_255247	2611	No terminal repeats	3	11	0.8436	NA	0	1.2367	NA	NA
k141_2046437	5128	No terminal repeats	6	11	0.8434	NA	0	1.3906	NA	NA
k141_1062730	1187	No terminal repeats	3	11	0.8434	NA	2	2.2801	T_virB2;T_virB3	NA
k141_2129101	1114	No terminal repeats	1	11	0.8434	NA	1	1.3074	F_traG	NA
k141_713783	1107	No terminal repeats	1	11	0.8433	NA	1	1.2651	F_traG	NA
k141_81071	6221	No terminal repeats	6	11	0.8429	NA	0	0.5734	NA	NA
k141_261377	1314	No terminal repeats	3	15	0.8429	NA	1	0.3717	NA	NA
k141_786374	2633	No terminal repeats	3	11	0.8427	NA	0	0.5667	NA	NA
k141_394618	2835	No terminal repeats	4	11	0.8427	NA	0	0.4726	NA	NA
k141_1529766	2643	No terminal repeats	2	11	0.8427	NA	0	0.5800	NA	NA
k141_2085481	2755	No terminal repeats	4	11	0.8427	NA	0	1.4825	NA	NA
k141_599987	1327	No terminal repeats	3	11	0.8426	NA	1	0.9672	NA	NA
k141_1043423	2762	No terminal repeats	3	11	0.8424	NA	0	0.7936	NA	NA
k141_920540	1116	No terminal repeats	2	11	0.8423	NA	1	1.0188	T_virB8	NA
k141_487704	7311	No terminal repeats	7	11	0.8423	NA	0	0.2252	NA	NA
k141_144478	5500	No terminal repeats	5	11	0.8421	NA	0	1.5057	NA	NA
k141_1461042	4894	No terminal repeats	6	11	0.8419	NA	0	0.7440	NA	NA
k141_258520	4421	No terminal repeats	5	11	0.8418	NA	0	0.7392	NA	NF040806
k141_1395166	5879	No terminal repeats	6	11	0.8418	NA	0	0.6846	NA	NA
k141_887010	3775	No terminal repeats	5	11	0.8416	NA	0	0.3563	NA	NA
k141_82964	1503	No terminal repeats	4	11	0.8416	NA	1	1.5384	B_traF	NA
k141_1120135	8668	No terminal repeats	8	11	0.8413	NA	0	0.7501	NA	NA
k141_1677638	1016	No terminal repeats	4	11	0.8413	NA	1	1.5384	B_traF	NA
k141_409304	6263	No terminal repeats	11	11	0.8412	NA	0	1.1681	NA	NA
k141_172343	1551	No terminal repeats	1	11	0.8411	NA	1	1.1605	traU	NA
k141_899872	11165	No terminal repeats	11	11	0.8411	NA	0	0.2358	NA	NA
k141_1735228	1003	No terminal repeats	1	11	0.8410	NA	1	1.3074	F_traG	NA
k141_385965	2642	No terminal repeats	4	11	0.8410	NA	1	1.1528	F_trbC	NA
k141_192304	3070	No terminal repeats	3	11	0.8407	NA	0	0.5181	NA	NA
k141_1191309	3096	No terminal repeats	3	11	0.8406	NA	0	0.2044	NA	NA
k141_1755532	2766	No terminal repeats	4	11	0.8405	NA	0	0.2344	NA	NA
k141_1266195	3417	No terminal repeats	4	11	0.8405	NA	0	1.6679	NA	NA
k141_462096	2664	No terminal repeats	4	11	0.8403	NA	2	2.2614	F_traW	NA
k141_1932104	1018	No terminal repeats	2	11	0.8402	NA	1	1.1702	G_tfc7	NA
k141_1449376	1384	No terminal repeats	3	11	0.8401	NA	1	1.2063	F_traU	NA
k141_2005164	3008	No terminal repeats	4	11	0.8401	NA	0	0.9060	NA	NA
k141_1477776	4588	No terminal repeats	4	11	0.8398	NA	0	0.3596	NA	NA
k141_1881712	2657	No terminal repeats	4	11	0.8396	NA	0	0.2050	NA	NA
k141_2186531	31007	DTR	35	11	0.8395	NA	3	4.0715	T_virB9;T_virB10;virb4	NA
k141_1564536	5595	No terminal repeats	5	11	0.8393	NA	1	1.6435	NA	NA
k141_122735	1083	No terminal repeats	3	11	0.8391	NA	1	1.2005	T_virB8	NA
k141_1476978	3527	No terminal repeats	4	11	0.8391	NA	0	0.9851	NA	NA
k141_1038529	3733	No terminal repeats	4	11	0.8387	NA	0	2.3093	NA	NA
k141_113001	7970	No terminal repeats	8	11	0.8386	NA	0	0.1910	NA	NA
k141_2055279	4354	No terminal repeats	5	11	0.8385	NA	0	0.3734	NA	NA
k141_326656	2895	No terminal repeats	3	11	0.8385	NA	0	0.8039	NA	NA
k141_1346354	4728	No terminal repeats	3	11	0.8383	NA	0	0.2449	NA	NA
k141_1420840	3161	No terminal repeats	2	11	0.8383	NA	1	1.3264	F_traG	NA
k141_1859598	2614	No terminal repeats	2	11	0.8382	NA	0	0.8315	NA	NA
k141_395565	3607	No terminal repeats	6	11	0.8381	NA	0	0.7708	NA	NA
k141_1007774	2661	No terminal repeats	3	11	0.8378	NA	0	0.8371	NA	NA
k141_1837017	5749	No terminal repeats	5	11	0.8378	NA	0	0.1884	NA	NA
k141_612028	6259	No terminal repeats	7	11	0.8377	NA	0	0.6608	NA	NA
k141_1922150	2966	No terminal repeats	4	11	0.8377	NA	0	0.6845	NA	NA
k141_213093	5644	No terminal repeats	4	11	0.8376	NA	0	0.9148	NA	NA
k141_177082	5418	No terminal repeats	7	11	0.8375	NA	0	1.0979	NA	NA
k141_984042	1182	No terminal repeats	3	11	0.8374	NA	1	1.2758	G_tfc24	NA
k141_314943	1161	No terminal repeats	2	4	0.8373	NA	1	0.9921	virb4	NA
k141_1428868	12911	No terminal repeats	15	11	0.8373	NA	0	1.0357	NA	NA
k141_386188	6650	No terminal repeats	10	11	0.8371	NA	0	1.4839	NA	NA
k141_496081	2947	No terminal repeats	3	11	0.8371	NA	0	0.2918	NA	NA
k141_123535	4298	No terminal repeats	3	11	0.8371	NA	0	0.5164	NA	NA
k141_871996	3562	No terminal repeats	5	11	0.8370	NA	0	0.3074	NA	NA
k141_5477	2874	No terminal repeats	4	11	0.8367	NA	0	0.3596	NA	NA
k141_1093110	2324	No terminal repeats	4	11	0.8367	NA	2	2.4811	F_traK	NA
k141_5908	6221	No terminal repeats	5	11	0.8367	NA	0	1.3614	NA	NA
k141_1627598	7220	No terminal repeats	4	11	0.8367	NA	0	0.5382	NA	NA
k141_1192116	3990	No terminal repeats	5	11	0.8365	NA	0	0.7417	NA	NF000270
k141_1863304	2789	No terminal repeats	5	11	0.8362	NA	0	1.3240	C_alr7207	NA
k141_1242845	3478	No terminal repeats	3	11	0.8361	NA	0	1.3046	NA	NA
k141_1462757	1962	No terminal repeats	3	11	0.8358	NA	1	0.2123	NA	NA
k141_2032199	2558	No terminal repeats	4	11	0.8358	NA	0	0.6345	NA	NA
k141_1627766	7639	No terminal repeats	4	11	0.8357	NA	0	0.4291	NA	NA
k141_366530	16692	No terminal repeats	16	11	0.8356	NA	0	0.1700	NA	NA
k141_1063163	6860	No terminal repeats	9	11	0.8355	NA	0	2.6460	NA	NA
k141_693114	5048	No terminal repeats	8	11	0.8354	NA	0	0.9024	NA	NA
k141_838080	1554	No terminal repeats	2	11	0.8353	NA	1	1.4688	NA	NA
k141_1169571	2973	No terminal repeats	3	11	0.8350	NA	0	0.5300	NA	NA
k141_1483546	6020	No terminal repeats	7	11	0.8348	NA	0	1.1065	NA	NA
k141_1201828	2338	No terminal repeats	2	11	0.8348	NA	1	1.0074	NA	NA
k141_497677	2653	No terminal repeats	4	11	0.8346	NA	0	0.7470	NA	NA
k141_1242092	12954	No terminal repeats	14	11	0.8346	NA	0	2.2722	NA	NA
k141_1063889	1009	No terminal repeats	2	11	0.8346	NA	1	1.1997	F_traB	NA
k141_73046	19459	No terminal repeats	21	11	0.8345	NA	0	0.6649	NA	NA
k141_1232296	9095	No terminal repeats	6	11	0.8345	NA	0	2.4746	NA	NA
k141_760507	4750	No terminal repeats	5	11	0.8345	NA	0	1.6408	NA	NA
k141_56782	4805	No terminal repeats	6	11	0.8344	NA	0	0.5005	NA	NA
k141_1776385	3960	No terminal repeats	3	11	0.8344	NA	0	1.2986	NA	NA
k141_159029	1642	No terminal repeats	2	11	0.8344	NA	1	1.7133	NA	NA
k141_1665352	3247	No terminal repeats	3	11	0.8342	NA	1	1.4545	NA	NA
k141_951324	1008	No terminal repeats	2	11	0.8342	NA	1	1.1742	NA	NA
k141_1582214	2766	No terminal repeats	3	11	0.8341	NA	0	0.2602	NA	NA
k141_1120535	4943	No terminal repeats	7	11	0.8341	NA	0	2.0419	NA	NA
k141_2041349	1523	No terminal repeats	2	11	0.8341	NA	1	1.4416	NA	NA
k141_478266	2904	No terminal repeats	3	11	0.8341	NA	1	1.5671	NA	NA
k141_1562032	2637	No terminal repeats	4	11	0.8339	NA	0	0.3468	NA	NA
k141_2089567	3925	No terminal repeats	3	11	0.8339	NA	0	0.7417	NA	NA
k141_1790146	3511	No terminal repeats	6	11	0.8338	NA	0	1.6942	NA	NA
k141_397027	1071	No terminal repeats	2	11	0.8338	NA	2	2.0420	T_virB1;G_tfc3	NA
k141_398753	1000	No terminal repeats	1	11	0.8336	NA	1	1.1528	F_trbC	NA
k141_1735131	3948	No terminal repeats	8	11	0.8335	NA	0	2.9156	NA	NA
k141_1283650	2788	No terminal repeats	4	11	0.8334	NA	0	1.0542	NA	NA
k141_161626	5523	No terminal repeats	6	11	0.8333	NA	0	1.3017	NA	NA
k141_177093	2685	No terminal repeats	6	11	0.8332	NA	0	0.2554	NA	NA
k141_543198	5682	No terminal repeats	3	11	0.8332	NA	0	0.3480	NA	NA
k141_741620	15858	No terminal repeats	17	11	0.8331	NA	0	4.6099	NA	NA
k141_892091	1091	No terminal repeats	2	11	0.8331	NA	1	1.3758	MOBP1	NA
k141_232770	7328	No terminal repeats	3	11	0.8328	NA	0	1.3817	NA	NA
k141_730407	6396	No terminal repeats	8	11	0.8328	NA	0	2.9152	NA	NA
k141_1578328	1045	No terminal repeats	2	11	0.8326	NA	1	1.2756	MOBH	NA
k141_731187	1452	No terminal repeats	2	11	0.8326	NA	1	1.4388	NA	NA
k141_110072	1456	No terminal repeats	2	11	0.8325	NA	1	1.1968	NA	NA
k141_146678	1378	No terminal repeats	4	11	0.8325	NA	1	1.4079	NA	NA
k141_848496	9495	No terminal repeats	6	11	0.8322	NA	0	1.9797	NA	NA
k141_1458373	5573	No terminal repeats	4	11	0.8322	NA	0	0.4184	NA	NA
k141_159753	5565	No terminal repeats	7	11	0.8318	NA	0	0.2207	NA	NA
k141_851367	1358	No terminal repeats	1	11	0.8315	NA	1	0.9746	T_virB10	NA
k141_120156	3294	No terminal repeats	2	15	0.8315	NA	0	1.4515	NA	NA
k141_1856920	11784	No terminal repeats	11	11	0.8314	NA	0	1.7183	NA	NA
k141_1380940	1711	No terminal repeats	2	11	0.8313	NA	1	1.1775	I_traO	NA
k141_114698	1390	No terminal repeats	1	11	0.8313	NA	1	1.2017	F_traH	NA
k141_839782	11690	No terminal repeats	12	11	0.8312	NA	0	0.7287	NA	NA
k141_1644011	3046	No terminal repeats	5	11	0.8311	NA	0	0.6779	NA	NA
k141_175563	2801	No terminal repeats	4	11	0.8309	NA	0	2.2001	NA	NA
k141_839521	2688	No terminal repeats	3	11	0.8309	NA	0	0.9298	NA	NA
k141_639564	2812	No terminal repeats	3	11	0.8308	NA	0	1.1536	NA	NA
k141_1041131	6737	No terminal repeats	5	11	0.8308	NA	0	0.5285	NA	NA
k141_1548251	1142	No terminal repeats	2	11	0.8305	NA	1	0.8585	MOBV	NA
k141_1910486	1739	No terminal repeats	3	11	0.8300	NA	1	1.2286	G_tfc2	NA
k141_555277	1092	No terminal repeats	2	11	0.8298	NA	2	2.1023	G_tfc12;G_tfc13	NA
k141_1231698	4090	No terminal repeats	5	11	0.8295	NA	0	1.0585	NA	NA
k141_307506	4274	No terminal repeats	4	11	0.8294	NA	1	1.4545	NA	NA
k141_1185264	3334	No terminal repeats	6	11	0.8293	NA	0	1.1319	NA	NA
k141_1414061	2632	No terminal repeats	2	11	0.8293	NA	0	0.4142	NA	NA
k141_477790	3655	No terminal repeats	1	11	0.8291	NA	0	0.6345	NA	NA
k141_724017	4289	No terminal repeats	3	11	0.8288	NA	0	0.1488	NA	NA
k141_357392	6268	No terminal repeats	5	11	0.8288	NA	1	1.7114	NA	NA
k141_1707530	3534	No terminal repeats	5	11	0.8288	NA	0	1.4949	NA	NA
k141_1743518	8166	No terminal repeats	7	11	0.8285	NA	0	0.1720	NA	NA
k141_111883	1694	No terminal repeats	2	11	0.8285	NA	1	1.5384	B_traF	NA
k141_1299396	3933	No terminal repeats	4	11	0.8284	NA	0	0.2510	NA	NA
k141_465872	2740	No terminal repeats	3	11	0.8282	NA	0	0.4361	NA	NA
k141_1723694	1244	No terminal repeats	1	11	0.8282	NA	1	1.2017	F_traH	NA
k141_2113607	6195	No terminal repeats	2	11	0.8281	NA	0	0.5382	NA	NA
k141_697916	2604	No terminal repeats	2	11	0.8280	NA	1	1.2756	MOBH	NA
k141_1831064	1376	No terminal repeats	1	11	0.8277	NA	1	1.2756	MOBH	NA
k141_1983606	9917	No terminal repeats	12	11	0.8277	NA	0	1.4659	NA	NF033115
k141_44493	4407	No terminal repeats	4	11	0.8276	NA	0	0.6597	NA	NA
k141_869250	13172	No terminal repeats	15	11	0.8276	NA	0	0.4936	NA	NA
k141_1235263	2741	No terminal repeats	5	11	0.8274	NA	0	1.0998	NA	NA
k141_870988	3958	No terminal repeats	4	11	0.8271	NA	0	0.3286	NA	NA
k141_1310041	3274	No terminal repeats	5	11	0.8270	NA	0	0.2782	NA	NA
k141_1865295	6261	No terminal repeats	5	11	0.8264	NA	0	0.2598	NA	NA
k141_1130780	2504	No terminal repeats	2	11	0.8264	NA	0	0.3258	NA	NA
k141_1245999	10942	No terminal repeats	11	11	0.8260	NA	0	0.5464	NA	NA
k141_547720	1284	No terminal repeats	3	11	0.8259	NA	1	1.3400	F_trbC	NA
k141_665808	2910	No terminal repeats	3	11	0.8259	NA	0	0.2791	NA	NA
k141_313358	2401	No terminal repeats	2	11	0.8257	NA	1	1.3264	F_traG	NA
k141_332950	1928	No terminal repeats	2	11	0.8256	NA	1	0.2748	NA	NA
k141_735775	4078	No terminal repeats	4	11	0.8255	NA	0	0.4792	NA	NA
k141_1046695	3308	No terminal repeats	4	11	0.8254	NA	0	0.5898	NA	NA
k141_699686	4246	No terminal repeats	5	11	0.8254	NA	1	1.1984	F_traH	NA
k141_524466	7770	No terminal repeats	11	11	0.8252	NA	2	2.6097	F_traL;F_traE	NA
k141_591614	1507	No terminal repeats	2	11	0.8252	NA	1	1.2865	F_traK	NA
k141_1240140	1229	No terminal repeats	1	11	0.8248	NA	1	1.7114	NA	NA
k141_973354	9625	No terminal repeats	10	11	0.8248	NA	0	0.4214	NA	NA
k141_745927	1408	No terminal repeats	3	11	0.8247	NA	1	0.7359	B_traL	NA
k141_1904701	1500	No terminal repeats	2	11	0.8246	NA	1	1.4025	NA	NA
k141_738862	5042	No terminal repeats	4	11	0.8245	NA	0	2.6776	NA	NA
k141_513131	3299	No terminal repeats	2	11	0.8245	NA	0	1.5310	NA	NA
k141_309405	6008	No terminal repeats	6	11	0.8244	NA	0	1.2449	NA	NF000496;NF033087
k141_1917906	3992	No terminal repeats	3	11	0.8242	NA	0	0.6000	NA	NA
k141_1311313	7590	No terminal repeats	11	11	0.8241	NA	0	0.4006	NA	NA
k141_913515	6523	No terminal repeats	11	11	0.8240	NA	0	1.0087	NA	NA
k141_823635	3495	No terminal repeats	4	11	0.8240	NA	1	1.4249	F_traE	NF033156
k141_1515374	5014	No terminal repeats	7	11	0.8238	NA	0	1.7615	NA	NA
k141_1143756	3762	No terminal repeats	4	11	0.8238	NA	0	1.2280	NA	NA
k141_1752073	5400	No terminal repeats	5	11	0.8237	NA	0	0.8630	NA	NA
