sample_id	aro_id	card_hit_name	diamond_read_hits	unique_reads	mean_pident	median_pident	mean_bitscore	median_bitscore	max_bitscore
ERR1713369	ARO:3001404	OXA-9	4	4	100.0	100.0	72.7	73.7	103.0
ERR1713369	ARO:3001408	OXA-13	1	1	100.0	100.0	104.0	104.0	104.0
ERR1713369	ARO:3001410	OXA-15	1	1	82.5	82.5	73.6	73.6	73.6
ERR1713369	ARO:3001411	OXA-16	885	885	99.35084745762713	100.0	95.27988700564971	100.0	111.0
ERR1713369	ARO:3001412	OXA-17	5	5	98.38	100.0	104.04	106.0	107.0
ERR1713369	ARO:3001415	OXA-20	3	3	93.2	97.8	79.33333333333333	90.1	94.4
ERR1713369	ARO:3001416	OXA-21	84	84	97.32261904761906	100.0	98.36428571428571	103.5	119.0
ERR1713369	ARO:3001420	OXA-25	5	5	96.9	100.0	94.42	100.0	107.0
ERR1713369	ARO:3001421	OXA-26	3	3	99.33333333333333	100.0	103.0	103.0	104.0
ERR1713369	ARO:3001425	OXA-31	67	67	99.32089552238806	100.0	63.33880597014925	58.9	100.0
ERR1713369	ARO:3001426	OXA-32	1	1	100.0	100.0	106.0	106.0	106.0
ERR1713369	ARO:3001427	OXA-33	25	25	98.86	100.0	99.708	102.0	105.0
ERR1713369	ARO:3001428	OXA-34	90	90	99.29222222222221	100.0	83.95444444444443	89.75	109.0
ERR1713369	ARO:3001429	OXA-35	28	28	99.78571428571429	100.0	99.56428571428572	100.0	103.0
ERR1713369	ARO:3001430	OXA-36	175	175	98.46742857142857	100.0	104.43714285714286	104.0	118.0
ERR1713369	ARO:3001431	OXA-37	13	13	91.29230769230769	95.8	91.76923076923077	101.0	117.0
ERR1713369	ARO:3001439	OXA-101	32	32	98.60625	100.0	96.346875	97.25	102.0
ERR1713369	ARO:3001452	OXA-140	86	86	98.90813953488373	100.0	102.32674418604651	103.0	111.0
ERR1713369	ARO:3001483	OXA-205	232	232	99.05129310344829	100.0	100.41120689655173	104.0	119.0
ERR1713369	ARO:3001485	OXA-207	4	4	100.0	100.0	74.8	75.1	102.0
ERR1713369	ARO:3001495	OXA-233	25	25	99.84	100.0	101.204	100.0	107.0
ERR1713369	ARO:3001498	OXA-239	1	1	80.0	80.0	84.3	84.3	84.3
ERR1713369	ARO:3001499	OXA-240	1	1	86.0	86.0	84.3	84.3	84.3
ERR1713369	ARO:3001500	OXA-251	2	2	100.0	100.0	102.0	102.0	105.0
ERR1713369	ARO:3001502	OXA-256	15	15	98.37333333333332	100.0	101.33333333333333	103.0	108.0
ERR1713369	ARO:3001504	OXA-309	5	5	97.64	98.0	84.72	92.8	94.0
ERR1713369	ARO:3001512	OXA-324	1	1	84.0	84.0	94.7	94.7	94.7
ERR1713369	ARO:3001518	OXA-330	1	1	83.7	83.7	94.7	94.7	94.7
ERR1713369	ARO:3001521	OXA-333	73	73	98.87397260273973	100.0	98.5095890410959	100.0	111.0
ERR1713369	ARO:3001522	OXA-334	20	20	98.37	100.0	75.25	60.8	105.0
ERR1713369	ARO:3001535	OXA-348	30	30	80.75333333333333	80.0	83.63333333333334	84.0	86.3
ERR1713369	ARO:3001546	OXA-359	1	1	80.5	80.5	72.8	72.8	72.8
ERR1713369	ARO:3001547	OXA-360	2	2	100.0	100.0	104.5	104.5	108.0
ERR1713369	ARO:3001548	OXA-361	2	2	80.55	80.55	63.349999999999994	63.349999999999994	63.9
ERR1713369	ARO:3001549	OXA-362	1	1	82.0	82.0	89.7	89.7	89.7
ERR1713369	ARO:3001557	OXA-371	1	1	82.6	82.6	86.7	86.7	86.7
ERR1713369	ARO:3001558	OXA-372	2	2	95.0	95.0	92.80000000000001	92.80000000000001	94.7
ERR1713369	ARO:3001559	OXA-373	44	44	99.175	100.0	102.92272727272729	102.0	114.0
ERR1713369	ARO:3001562	OXA-376	1	1	82.0	82.0	91.3	91.3	91.3
ERR1713369	ARO:3001575	OXA-389	1	1	80.0	80.0	91.3	91.3	91.3
ERR1713369	ARO:3001608	OXA-417	126	126	83.80079365079365	83.7	89.07857142857142	89.7	95.9
ERR1713369	ARO:3001631	OXA-96	47	47	98.9276595744681	100.0	104.78297872340426	106.0	109.0
ERR1713369	ARO:3001633	OXA-79	9	9	81.15555555555555	81.6	90.24444444444445	90.5	91.7
ERR1713369	ARO:3001642	OXA-111	1	1	81.6	81.6	93.6	93.6	93.6
ERR1713369	ARO:3001662	OXA-164	223	223	99.25201793721973	100.0	93.77488789237668	100.0	107.0
ERR1713369	ARO:3001692	OXA-229	3	3	94.43333333333334	100.0	95.06666666666666	100.0	102.0
ERR1713369	ARO:3001693	OXA-230	1	1	82.0	82.0	91.3	91.3	91.3
ERR1713369	ARO:3001710	OXA-211	86	86	98.37906976744186	100.0	100.11046511627907	103.0	112.0
ERR1713369	ARO:3001711	OXA-212	24	24	97.72083333333335	98.0	76.42083333333333	69.5	108.0
ERR1713369	ARO:3001722	OXA-266	10	10	81.76	81.5	75.92999999999999	74.15	89.7
ERR1713369	ARO:3001731	OXA-275	9	9	93.73333333333333	100.0	92.22222222222223	99.8	108.0
ERR1713369	ARO:3001734	OXA-279	2	2	96.85	96.85	93.2	93.2	94.4
ERR1713369	ARO:3001735	OXA-280	6	6	100.0	100.0	76.56666666666666	76.65	102.0
ERR1713369	ARO:3001736	OXA-281	11	11	97.25454545454545	97.4	64.78181818181818	60.1	89.4
ERR1713369	ARO:3001751	OXA-296	4	4	93.55	97.1	76.575	76.30000000000001	97.1
ERR1713369	ARO:3001754	OXA-299	69	69	81.96666666666667	81.6	87.53333333333333	87.8	101.0
ERR1713369	ARO:3001755	OXA-300	1	1	88.0	88.0	89.0	89.0	89.0
ERR1713369	ARO:3001775	OXA-119	33	33	95.25151515151515	98.0	91.27878787878787	98.6	108.0
ERR1713369	ARO:3001777	OXA-347	105	105	99.0695238095238	100.0	95.57142857142857	102.0	108.0
ERR1713369	ARO:3001781	OXA-47	164	164	99.19146341463414	100.0	97.18353658536586	99.8	111.0
ERR1713369	ARO:3001793	OXA-320	4	4	99.5	100.0	102.225	103.5	106.0
ERR1713369	ARO:3001797	OXA-46	60	60	98.35833333333333	100.0	84.83999999999999	89.4	119.0
ERR1713369	ARO:3001798	OXA-74	3	3	98.0	100.0	99.3	98.2	105.0
ERR1713369	ARO:3001804	OXA-145	160	160	99.436875	100.0	94.798125	101.0	111.0
ERR1713369	ARO:3001807	OXA-246	2	2	96.0	96.0	97.4	97.4	102.0
ERR1713369	ARO:3001809	OXA-209	23	23	87.98260869565217	87.8	94.77391304347827	95.1	104.0
ERR1713369	ARO:3001810	OXA-53	6	6	84.18333333333334	81.1	94.46666666666665	93.55000000000001	100.0
ERR1713369	ARO:3001811	OXA-129	9	9	99.17777777777778	100.0	90.24444444444445	98.6	110.0
ERR1713369	ARO:3001817	ACC-3	2	2	85.7	85.7	52.4	52.4	52.4
ERR1713369	ARO:3001825	ACT-6	1	1	100.0	100.0	105.0	105.0	105.0
ERR1713369	ARO:3001827	ACT-16	1	1	82.1	82.1	60.5	60.5	60.5
ERR1713369	ARO:3001829	ACT-4	19	19	99.57894736842105	100.0	101.30526315789473	107.0	109.0
ERR1713369	ARO:3001832	ACT-10	4	4	100.0	100.0	81.65	93.0	93.2
ERR1713369	ARO:3001835	ACT-13	1	1	96.9	96.9	58.9	58.9	58.9
ERR1713369	ARO:3001843	ACT-22	2	2	93.0	93.0	99.65	99.65	103.0
ERR1713369	ARO:3001848	ACT-28	1	1	98.0	98.0	98.2	98.2	98.2
ERR1713369	ARO:3001871	CTX-M-8	1	1	87.8	87.8	87.8	87.8	87.8
ERR1713369	ARO:3001874	CTX-M-11	7	7	100.0	100.0	92.3	99.8	103.0
ERR1713369	ARO:3001904	CTX-M-42	5	5	100.0	100.0	71.36	70.5	99.8
ERR1713369	ARO:3001907	CTX-M-45	3	3	95.46666666666665	100.0	79.23333333333333	98.6	99.4
ERR1713369	ARO:3001918	CTX-M-56	1	1	98.0	98.0	96.3	96.3	96.3
ERR1713369	ARO:3001920	CTX-M-59	1	1	94.0	94.0	92.4	92.4	92.4
ERR1713369	ARO:3001937	CTX-M-76	1	1	93.9	93.9	99.8	99.8	99.8
ERR1713369	ARO:3001938	CTX-M-77	3	3	96.03333333333335	95.9	80.63333333333334	93.2	93.2
ERR1713369	ARO:3001967	CTX-M-107	4	4	99.5	100.0	95.775	94.9	98.6
ERR1713369	ARO:3001968	CTX-M-108	6	6	97.51666666666667	99.0	100.63333333333333	103.0	104.0
ERR1713369	ARO:3002012	CMY-1	1	1	100.0	100.0	100.0	100.0	100.0
ERR1713369	ARO:3002015	CMY-4	9	9	99.77777777777777	100.0	105.55555555555556	106.0	109.0
ERR1713369	ARO:3002031	CMY-20	1	1	96.0	96.0	95.5	95.5	95.5
ERR1713369	ARO:3002049	CMY-38	1	1	98.0	98.0	103.0	103.0	103.0
ERR1713369	ARO:3002052	CMY-41	1	1	100.0	100.0	105.0	105.0	105.0
ERR1713369	ARO:3002055	CMY-44	82	82	99.53414634146341	100.0	101.43658536585365	105.0	114.0
ERR1713369	ARO:3002060	CMY-49	1	1	90.0	90.0	92.0	92.0	92.0
ERR1713369	ARO:3002069	CMY-59	28	28	99.04642857142858	100.0	77.47142857142856	82.6	102.0
ERR1713369	ARO:3002074	CMY-61	24	24	99.06666666666666	100.0	101.87916666666666	104.0	107.0
ERR1713369	ARO:3002083	CMY-70	1	1	89.8	89.8	94.7	94.7	94.7
ERR1713369	ARO:3002084	CMY-71	2	2	94.9	94.9	95.7	95.7	96.7
ERR1713369	ARO:3002092	CMY-79	1	1	100.0	100.0	107.0	107.0	107.0
ERR1713369	ARO:3002111	CMY-98	7	7	100.0	100.0	99.07142857142857	98.2	103.0
ERR1713369	ARO:3002125	CMY-114	3	3	100.0	100.0	104.66666666666667	106.0	107.0
ERR1713369	ARO:3002168	MIR-2	5	5	100.0	100.0	96.22	106.0	107.0
ERR1713369	ARO:3002169	MIR-3	1	1	100.0	100.0	105.0	105.0	105.0
ERR1713369	ARO:3002170	MIR-5	1	1	98.0	98.0	105.0	105.0	105.0
ERR1713369	ARO:3002185	MOX-6	2	2	93.0	93.0	101.2	101.2	103.0
ERR1713369	ARO:3002186	MOX-3	1	1	89.8	89.8	88.2	88.2	88.2
ERR1713369	ARO:3002188	MOX-5	1	1	100.0	100.0	101.0	101.0	101.0
ERR1713369	ARO:3002191	MOX-9	7	7	98.85714285714286	100.0	101.85714285714286	102.0	110.0
ERR1713369	ARO:3002222	IMP-31	1	1	86.7	86.7	75.1	75.1	75.1
ERR1713369	ARO:3002240	CARB-1	105	105	99.52857142857142	100.0	98.74000000000001	101.0	105.0
ERR1713369	ARO:3002241	CARB-2	48	48	99.8	100.0	82.38125000000001	90.7	99.8
ERR1713369	ARO:3002242	CARB-3	29	29	98.82413793103449	100.0	85.1103448275862	94.4	99.4
ERR1713369	ARO:3002243	CARB-4	277	277	98.24043321299638	98.0	91.91444043321299	98.2	107.0
ERR1713369	ARO:3002244	CARB-5	309	309	99.05954692556635	100.0	97.72135922330098	100.0	111.0
ERR1713369	ARO:3002245	CARB-6	209	209	99.39473684210526	100.0	99.83444976076555	100.0	110.0
ERR1713369	ARO:3002247	CARB-8	36	36	99.5	100.0	71.76944444444445	72.0	102.0
ERR1713369	ARO:3002249	CARB-10	8	8	99.5	100.0	78.35	75.65	102.0
ERR1713369	ARO:3002250	CARB-12	24	24	98.73333333333333	100.0	94.69583333333333	96.9	102.0
ERR1713369	ARO:3002252	CARB-14	43	43	99.71860465116278	100.0	64.19767441860465	63.9	96.3
ERR1713369	ARO:3002288	VIM-18	1	1	100.0	100.0	74.3	74.3	74.3
ERR1713369	ARO:3002307	VIM-37	1	1	100.0	100.0	73.9	73.9	73.9
ERR1713369	ARO:3002332	GES-3	6	6	98.96666666666665	100.0	99.23333333333333	99.7	102.0
ERR1713369	ARO:3002339	GES-10	2	2	94.9	94.9	95.6	95.6	103.0
ERR1713369	ARO:3002341	GES-12	7	7	98.85714285714286	100.0	103.28571428571429	103.0	105.0
ERR1713369	ARO:3002342	GES-13	7	7	98.25714285714285	100.0	99.34285714285714	102.0	104.0
ERR1713369	ARO:3002343	GES-14	42	42	99.22142857142858	100.0	102.83095238095237	103.0	108.0
ERR1713369	ARO:3002349	GES-20	1	1	97.4	97.4	73.2	73.2	73.2
ERR1713369	ARO:3002350	GES-21	237	237	99.22616033755274	100.0	92.27932489451477	99.0	112.0
ERR1713369	ARO:3002364	PER-2	1	1	85.7	85.7	70.9	70.9	70.9
ERR1713369	ARO:3002366	PER-4	2	2	100.0	100.0	99.15	99.15	102.0
ERR1713369	ARO:3002370	VEB-1	12	12	99.79166666666667	100.0	80.14166666666667	81.44999999999999	97.1
ERR1713369	ARO:3002372	VEB-3	33	33	97.10303030303031	100.0	101.12121212121212	101.0	112.0
ERR1713369	ARO:3002373	VEB-4	1	1	100.0	100.0	38.5	38.5	38.5
ERR1713369	ARO:3002375	VEB-5	4	4	99.5	100.0	91.375	95.9	98.2
ERR1713369	ARO:3002411	OXY-5-1	1	1	100.0	100.0	77.0	77.0	77.0
ERR1713369	ARO:3002414	OXY-6-2	1	1	100.0	100.0	101.0	101.0	101.0
ERR1713369	ARO:3002459	LEN-9	1	1	100.0	100.0	100.0	100.0	100.0
ERR1713369	ARO:3002475	LEN-3	2	2	90.7	90.7	88.65	88.65	101.0
ERR1713369	ARO:3002477	LEN-14	2	2	97.95	97.95	99.5	99.5	100.0
ERR1713369	ARO:3002481	AER-1	117	117	94.85982905982907	96.0	91.13162393162393	94.7	109.0
ERR1713369	ARO:3002522	novA	7	7	82.92857142857143	83.0	75.82857142857142	81.3	91.3
ERR1713369	ARO:3002528	AAC(3)-Ia	4	4	96.6	96.65	60.625	54.65	84.3
ERR1713369	ARO:3002529	AAC(3)-Id	15	15	84.37333333333332	84.0	78.62666666666668	80.5	86.3
ERR1713369	ARO:3002530	AAC(3)-Ib	38	38	94.81842105263158	98.45	63.531578947368416	47.95	101.0
ERR1713369	ARO:3002531	AAC(3)-Ic	1	1	83.7	83.7	78.6	78.6	78.6
ERR1713369	ARO:3002533	AAC(3)-IIa	1	1	90.9	90.9	67.4	67.4	67.4
ERR1713369	ARO:3002534	AAC(3)-IIb	2	2	87.0	87.0	87.05000000000001	87.05000000000001	87.4
ERR1713369	ARO:3002535	AAC(3)-IIc	10	10	96.84	99.0	82.88	90.15	107.0
ERR1713369	ARO:3002546	AAC(6')-Ib	16	16	98.98125	100.0	103.875	105.5	110.0
ERR1713369	ARO:3002547	AAC(6')-Ib-cr1	6	6	97.35000000000001	98.8	87.61666666666667	93.25	107.0
ERR1713369	ARO:3002554	AAC(6')-Ig	5	5	99.2	100.0	81.92	98.6	102.0
ERR1713369	ARO:3002555	AAC(6')-Ih	3	3	90.63333333333333	92.0	90.5	92.0	95.5
ERR1713369	ARO:3002557	AAC(6')-Ij	2	2	91.8	91.8	91.7	91.7	91.7
ERR1713369	ARO:3002561	AAC(6')-Ir	10	10	83.4	81.8	75.97999999999999	82.19999999999999	97.1
ERR1713369	ARO:3002565	AAC(6')-Iu	5	5	94.97999999999999	94.4	63.08	67.4	72.0
ERR1713369	ARO:3002566	AAC(6')-Iv	4	4	92.45	92.0	91.6	91.5	94.0
ERR1713369	ARO:3002567	AAC(6')-Iw	11	11	91.73636363636363	92.0	94.72727272727273	95.1	98.2
ERR1713369	ARO:3002578	AAC(6')-Ib7	680	680	97.34029411764705	100.0	80.17411764705882	82.4	110.0
ERR1713369	ARO:3002579	AAC(6')-Ib8	19	19	88.94736842105263	88.2	65.42105263157895	58.5	108.0
ERR1713369	ARO:3002580	AAC(6')-Ib9	52	52	96.28076923076924	100.0	81.38461538461539	84.75	109.0
ERR1713369	ARO:3002583	AAC(6')-29a	2	2	97.9	97.9	97.8	97.8	97.8
ERR1713369	ARO:3002585	AAC(6')-31	3	3	98.66666666666667	100.0	103.33333333333333	102.0	106.0
ERR1713369	ARO:3002586	AAC(6')-32	3	3	82.96666666666665	81.6	93.73333333333333	94.0	94.4
ERR1713369	ARO:3002591	AAC_6_IB_Su	116	116	99.10172413793103	100.0	104.07327586206897	105.0	110.0
ERR1713369	ARO:3002592	AAC6_IB_HZ	104	104	99.53365384615384	100.0	90.2826923076923	99.8	108.0
ERR1713369	ARO:3002594	AAC(6')-IIa	11	11	95.34545454545454	100.0	95.9	99.8	115.0
ERR1713369	ARO:3002596	AAC(6')-IIc	17	17	94.24705882352941	95.9	98.06470588235294	99.8	109.0
ERR1713369	ARO:3002597	AAC6_Ie_APH2_Ia	179	179	99.38770949720671	100.0	99.49776536312848	103.0	115.0
ERR1713369	ARO:3002599	AAC6_30_AAC6_Ib	17	17	87.74705882352941	84.6	58.27058823529412	57.4	102.0
ERR1713369	ARO:3002601	aadA	220	220	94.58818181818182	97.4	71.13636363636364	70.3	101.0
ERR1713369	ARO:3002602	aadA2	402	402	98.65024875621891	100.0	93.59502487562189	98.6	110.0
ERR1713369	ARO:3002604	aadA4	136	136	99.13529411764705	100.0	80.54926470588236	78.2	110.0
ERR1713369	ARO:3002605	aadA5	795	795	98.93459119496855	100.0	98.01987421383649	100.0	115.0
ERR1713369	ARO:3002606	aadA6	16	16	95.46875	94.1	65.6	56.400000000000006	103.0
ERR1713369	ARO:3002607	aadA7	103	103	95.34854368932038	96.0	90.4009708737864	95.1	108.0
ERR1713369	ARO:3002608	aadA8	3	3	97.33333333333333	98.0	108.66666666666667	108.0	110.0
ERR1713369	ARO:3002609	aadA9	14	14	93.80714285714285	94.85	49.82142857142857	43.5	88.6
ERR1713369	ARO:3002611	aadA11	73	73	98.5082191780822	100.0	94.63561643835617	99.4	112.0
ERR1713369	ARO:3002612	aadA12	68	68	99.51617647058823	100.0	67.64411764705882	67.4	95.9
ERR1713369	ARO:3002613	aadA13	53	53	93.48867924528301	93.9	88.28679245283018	88.2	108.0
ERR1713369	ARO:3002614	aadA14	2	2	80.8	80.8	80.5	80.5	81.3
ERR1713369	ARO:3002616	aadA16	76	76	90.51184210526316	89.5	65.25526315789473	48.349999999999994	110.0
ERR1713369	ARO:3002617	aadA17	3	3	86.36666666666667	82.0	81.13333333333333	88.2	90.1
ERR1713369	ARO:3002620	aadA23	391	391	96.75345268542199	100.0	80.30537084398978	84.7	111.0
ERR1713369	ARO:3002621	aadA24	57	57	95.42105263157895	94.0	93.77894736842104	93.6	100.0
ERR1713369	ARO:3002622	aadA6/aadA10	119	119	98.86386554621848	100.0	96.07478991596638	101.0	111.0
ERR1713369	ARO:3002624	ANT(4')-IIa	1	1	94.0	94.0	95.9	95.9	95.9
ERR1713369	ARO:3002626	ANT(6)-Ia	90	90	99.25555555555556	100.0	98.37666666666667	105.0	114.0
ERR1713369	ARO:3002628	aad(6)	76	76	98.32763157894736	100.0	105.60526315789474	106.0	115.0
ERR1713369	ARO:3002629	ANT(6)-Ib	48	48	92.01041666666667	98.0	94.81041666666665	95.15	112.0
ERR1713369	ARO:3002630	ANT(9)-Ia	1	1	81.8	81.8	58.2	58.2	58.2
ERR1713369	ARO:3002639	APH(3'')-Ib	196	196	96.58469387755102	97.1	80.50969387755102	84.9	110.0
ERR1713369	ARO:3002641	APH(3')-Ia	36	36	98.15555555555555	100.0	80.03333333333333	73.95	110.0
ERR1713369	ARO:3002642	APH(3')-Ib	11	11	98.65454545454546	100.0	97.32727272727271	103.0	109.0
ERR1713369	ARO:3002647	APH(3')-IIIa	17	17	94.8529411764706	100.0	83.53529411764706	90.1	108.0
ERR1713369	ARO:3002652	APH(3')-VIa	9	9	98.4	100.0	94.83333333333333	95.9	101.0
ERR1713369	ARO:3002659	APH(6)-Ic	3	3	81.33333333333333	81.3	80.36666666666666	88.6	90.1
ERR1713369	ARO:3002660	APH(6)-Id	60	60	96.29166666666667	97.25	77.69	83.0	110.0
ERR1713369	ARO:3002666	rmtF	14	14	94.25714285714285	93.9	80.40714285714286	89.35	99.4
ERR1713369	ARO:3002668	rmtG	3	3	97.26666666666667	96.0	98.46666666666665	101.0	102.0
ERR1713369	ARO:3002675	catB2	91	91	98.88241758241757	100.0	92.96483516483515	100.0	115.0
ERR1713369	ARO:3002676	catB3	197	197	99.30609137055838	100.0	94.07715736040609	102.0	114.0
ERR1713369	ARO:3002678	Paer_catB6	1	1	80.0	80.0	85.1	85.1	85.1
ERR1713369	ARO:3002679	Paer_catB7	1	1	88.0	88.0	93.6	93.6	93.6
ERR1713369	ARO:3002680	catB8	29	29	95.7103448275862	100.0	91.72068965517242	99.8	112.0
ERR1713369	ARO:3002685	catIII	2	2	82.5	82.5	49.45	49.45	55.8
ERR1713369	ARO:3002686	catP	3	3	87.96666666666665	88.0	73.13333333333334	62.4	100.0
ERR1713369	ARO:3002687	catQ	483	483	98.50041407867494	100.0	97.24223602484471	105.0	118.0
ERR1713369	ARO:3002688	catS	1	1	91.5	91.5	96.3	96.3	96.3
ERR1713369	ARO:3002689	pp_cat	12	12	99.83333333333333	100.0	95.04166666666667	99.25	110.0
ERR1713369	ARO:3002690	Sliv_cmlR	2	2	84.25	84.25	70.1	70.1	75.1
ERR1713369	ARO:3002691	Sent_cmlA	163	163	98.77791411042945	100.0	98.54846625766871	99.8	109.0
ERR1713369	ARO:3002694	cmlA4	10	10	97.15	97.7	89.39	94.9	100.0
ERR1713369	ARO:3002695	cmlA5	170	170	98.41941176470588	100.0	89.67	94.7	104.0
ERR1713369	ARO:3002696	cmlA6	9	9	99.77777777777777	100.0	101.62222222222222	102.0	103.0
ERR1713369	ARO:3002699	cmlB1	153	153	91.33986928104575	91.8	88.74967320261439	90.9	110.0
ERR1713369	ARO:3002703	cmx	65	65	96.07076923076923	98.0	86.12153846153845	89.4	98.6
ERR1713369	ARO:3002705	floR	88	88	97.57727272727271	100.0	80.60113636363636	88.4	104.0
ERR1713369	ARO:3002724	QnrB10	6	6	96.88333333333333	96.9	76.56666666666666	77.8	92.4
ERR1713369	ARO:3002730	QnrB15	3	3	95.26666666666667	98.0	101.66666666666667	102.0	109.0
ERR1713369	ARO:3002734	QnrB19	1	1	100.0	100.0	107.0	107.0	107.0
ERR1713369	ARO:3002735	QnrB20	2	2	88.45	88.45	40.0	40.0	40.0
ERR1713369	ARO:3002737	QnrB22	5	5	94.62	93.9	68.85999999999999	66.6	96.3
ERR1713369	ARO:3002762	QnrB47	3	3	100.0	100.0	108.66666666666667	109.0	111.0
ERR1713369	ARO:3002771	QnrB58	1	1	100.0	100.0	43.5	43.5	43.5
ERR1713369	ARO:3002774	QnrB61	1	1	100.0	100.0	103.0	103.0	103.0
ERR1713369	ARO:3002778	QnrB66	6	6	98.3	100.0	99.66666666666667	104.0	107.0
ERR1713369	ARO:3002788	QnrD1	4	4	99.0	100.0	103.25	104.0	105.0
ERR1713369	ARO:3002789	QnrD2	9	9	99.55555555555556	100.0	91.26666666666667	107.0	112.0
ERR1713369	ARO:3002790	QnrS1	2	2	86.0	86.0	65.7	65.7	68.2
ERR1713369	ARO:3002791	QnrS2	7	7	99.42857142857143	100.0	106.85714285714286	107.0	108.0
ERR1713369	ARO:3002792	QnrS3	2	2	90.0	90.0	61.8	61.8	80.5
ERR1713369	ARO:3002794	QnrS5	9	9	94.71111111111111	95.8	81.11111111111111	79.0	106.0
ERR1713369	ARO:3002795	QnrS6	11	11	99.63636363636364	100.0	91.67272727272727	100.0	104.0
ERR1713369	ARO:3002797	QnrS8	5	5	90.02000000000001	92.0	76.42	85.9	97.1
ERR1713369	ARO:3002798	QnrS9	14	14	90.60000000000001	91.75	97.05	95.30000000000001	107.0
ERR1713369	ARO:3002799	QnrVC1	5	5	98.53999999999999	100.0	65.08	67.8	85.9
ERR1713369	ARO:3002800	QnrVC3	23	23	95.56521739130434	94.7	67.83478260869565	72.8	91.3
ERR1713369	ARO:3002801	QnrVC4	20	20	99.66499999999999	100.0	82.755	85.1	110.0
ERR1713369	ARO:3002803	QnrVC6	3	3	86.96666666666665	82.2	82.4	82.4	90.9
ERR1713369	ARO:3002804	FosA2	13	13	93.91538461538462	93.9	96.9	102.0	111.0
ERR1713369	ARO:3002812	pp-flo	81	81	95.27407407407406	98.0	91.68395061728394	94.4	106.0
ERR1713369	ARO:3002819	msrC	6	6	87.35000000000001	87.95	65.18333333333334	60.25	94.7
ERR1713369	ARO:3002825	ErmY	2	2	95.9	95.9	97.25	97.25	98.2
ERR1713369	ARO:3002826	EreA2	164	164	97.87926829268294	100.0	87.4939024390244	98.8	106.0
ERR1713369	ARO:3002831	vgaC	1	1	80.6	80.6	57.4	57.4	57.4
ERR1713369	ARO:3002833	vgaE	1	1	85.0	85.0	38.1	38.1	38.1
ERR1713369	ARO:3002835	lnuA	4	4	96.625	96.8	81.875	74.94999999999999	109.0
ERR1713369	ARO:3002836	lnuB	224	224	97.12276785714286	98.0	90.01919642857142	95.5	107.0
ERR1713369	ARO:3002837	lnuC	24	24	97.14999999999999	98.0	99.33749999999999	104.5	112.0
ERR1713369	ARO:3002838	lnuD	228	228	83.51008771929824	82.8	81.48333333333333	85.9	102.0
ERR1713369	ARO:3002839	lnuF	21	21	95.81428571428572	96.0	89.97619047619048	101.0	114.0
ERR1713369	ARO:3002841	vatB	121	121	83.55785123966942	83.7	88.30413223140495	94.4	103.0
ERR1713369	ARO:3002844	vatE	1	1	81.6	81.6	89.4	89.4	89.4
ERR1713369	ARO:3002845	vatH	4	4	82.525	82.85	61.825	60.5	87.0
ERR1713369	ARO:3002846	arr-1	2	2	82.65	82.65	91.1	91.1	94.0
ERR1713369	ARO:3002847	arr-2	22	22	98.52727272727272	100.0	107.96363636363635	109.0	116.0
ERR1713369	ARO:3002848	arr-3	164	164	99.22926829268293	100.0	95.0640243902439	105.0	115.0
ERR1713369	ARO:3002853	arr-8	4	4	93.925	96.0	66.1	59.5	100.0
ERR1713369	ARO:3002854	dfrA1	26	26	97.4	97.65	82.05384615384615	87.4	108.0
ERR1713369	ARO:3002857	dfrA26	2	2	100.0	100.0	108.5	108.5	112.0
ERR1713369	ARO:3002858	dfrA12	5	5	99.6	100.0	89.16	99.4	106.0
ERR1713369	ARO:3002859	dfrA14	64	64	98.2671875	100.0	91.1546875	100.0	110.0
ERR1713369	ARO:3002860	dfrA17	2	2	96.85	96.85	77.15	77.15	105.0
ERR1713369	ARO:3002861	dfrA5	18	18	98.23333333333333	99.0	87.55555555555556	92.4	109.0
ERR1713369	ARO:3002862	dfrA7	20	20	97.12	100.0	93.1	99.19999999999999	109.0
ERR1713369	ARO:3002863	dfrA8	6	6	99.66666666666667	100.0	100.25	100.0	104.0
ERR1713369	ARO:3002864	dfrB1	4	4	100.0	100.0	45.175000000000004	44.7	46.6
ERR1713369	ARO:3002865	dfrC	1	1	100.0	100.0	108.0	108.0	108.0
ERR1713369	ARO:3002867	dfrF	192	192	98.67395833333335	100.0	88.27135416666665	99.4	108.0
ERR1713369	ARO:3002868	dfrG	78	78	99.18076923076923	100.0	96.74230769230769	105.5	111.0
ERR1713369	ARO:3002869	dfrK	3	3	100.0	100.0	77.93333333333334	77.8	104.0
ERR1713369	ARO:3002871	tet(37)	68	68	85.88088235294117	84.15	68.85735294117647	68.15	102.0
ERR1713369	ARO:3002872	FosA3	1	1	94.3	94.3	76.6	76.6	76.6
ERR1713369	ARO:3002878	BcII	2	2	98.7	98.7	88.35	88.35	102.0
ERR1713369	ARO:3002879	linG	48	48	91.81875000000001	92.9	94.62916666666666	96.30000000000001	109.0
ERR1713369	ARO:3002882	lmrD	164	164	86.0170731707317	82.0	88.26280487804878	88.2	102.0
ERR1713369	ARO:3002895	SAT-2	11	11	100.0	100.0	96.11818181818181	102.0	108.0
ERR1713369	ARO:3002897	SAT-4	20	20	96.89500000000001	100.0	94.22	101.5	112.0
ERR1713369	ARO:3002907	vanE	1	1	81.0	81.0	39.7	39.7	39.7
